"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+52","Finance","PayPay-ペイペイ(キャッシュレスでスマートにお支払い)","PayPay Corporation","0.0","","2018-10-05","108292","https://itunes.apple.com/JP/app/id1435783608"
"2","+3","Simulation","ステッピーパンツ","Super Entertainment","0.0","","2016-05-31","98016","https://itunes.apple.com/JP/app/id1094138419"
"3","+1","Entertainment","Music FM 連続再生 | 音楽で聴き放題","Guangxi Li","0.0","","","81343","https://itunes.apple.com/JP/app/id1366162607"
"4","+3","Action","Color Bump 3D","Good Job Games","0.0","","2018-12-21","70407","https://itunes.apple.com/JP/app/id1445450568"
"5","new","Role Playing","黒い砂漠 MOBILE","Pearl Abyss Corp.","0.0","","2019-02-23","63571","https://itunes.apple.com/JP/app/id1439175829"
"6","-4","Entertainment","そっくりさん AIが顔の似てる有名人を診断","App Factory Inc.","0.0","VIPプラン : ¥980 / VIPプラン : ¥4,700 / VIPプラン : ¥980","2018-08-02","60714","https://itunes.apple.com/JP/app/id1398692980"
"7","+6","Photo & Video","SODA ソーダ Natural Beauty Camera","SNOW INC.","0.0","","2018-10-20","50150","https://itunes.apple.com/JP/app/id1437880869"
"8","new","Action","DarkAvenger X - ダークアベンジャー クロス","NEXON Company","0.0","","2019-02-12","37425","https://itunes.apple.com/JP/app/id1434516926"
"9","-8","Lifestyle","セブン‐イレブンアプリ","Seven-Eleven Japan Co., Ltd.","0.0","","2015-10-10","37301","https://itunes.apple.com/JP/app/id1039171609"
"10","-4","Simulation","群衆都市","Voodoo","0.0","","2018-12-03","29861","https://itunes.apple.com/JP/app/id1444062497"
"11","-2","Music","YouTube Music","Google LLC","0.0","","2018-11-13","28778","https://itunes.apple.com/JP/app/id1017492454"
"12","-","Photo & Video","Instagram","Instagram, Inc.","0.0","","2010-10-06","26278","https://itunes.apple.com/JP/app/id389801252"
"13","-5","News","スマートニュース","SmartNews, Inc.","0.0","","2012-12-08","23717","https://itunes.apple.com/JP/app/id579581125"
"14","new","Adventure","MASS FOR THE DEAD","Exys Inc.","0.0","","2019-02-21","21639","https://itunes.apple.com/JP/app/id1438596675"
"15","+436","Entertainment","SHOWROOM-ライブ配信ならショールーム","SHOWROOM INC.","0.0","","2014-01-12","21229","https://itunes.apple.com/JP/app/id734256893"
"16","+394","Adventure","ONE PIECE バウンティラッシュ","BANDAI NAMCO Entertainment Inc.","0.0","虹のダイヤ A : ¥120 / 虹のダイヤ B : ¥490 / 虹のダイヤ C : ¥860","2018-03-29","21123","https://itunes.apple.com/JP/app/id1322310031"
"17","new","Navigation","【2020年】恵方巻きコンパス（えほうまきこんぱす）","HEDGEHOG PRODUCTS, Inc.","0.0","","2020-01-22","21018","https://itunes.apple.com/JP/app/id1196245169"
"18","-3","Photo & Video","YouTube","Google LLC","0.0","","2012-09-11","20057","https://itunes.apple.com/JP/app/id544007664"
"19","+2","Navigation","Google マップ -  乗換案内 & グルメ","Google LLC","0.0","","2012-12-12","18458","https://itunes.apple.com/JP/app/id585027354"
"20","-3","Music","Tap Tap Music-Pop Songs","Eyugame Network Technology Co., Ltd","0.0","","2018-11-28","17634","https://itunes.apple.com/JP/app/id1437596370"
"21","-1","Entertainment","TikTok ティックトック","TikTok Pte. Ltd.","0.0","","2017-05-30","16024","https://itunes.apple.com/JP/app/id1235601864"
"22","+109","Food & Drink","Coke ON(コークオン)","Coca-Cola","0.0","","2016-04-06","14672","https://itunes.apple.com/JP/app/id1088184021"
