"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Action","モンスターストライク","XFLAG, Inc.","0.0","オーブ　1個 : ¥120 / オーブ　6個 : ¥610 / オーブ　12個 : ¥1,100","2020-04-27","219352","https://itunes.apple.com/JP/app/id658511662"
"2","+13","Action","ドラゴンボールZ ドッカンバトル","BANDAI NAMCO Entertainment Inc.","0.0","龍石 A : ¥120 / 龍石 B : ¥490 / 龍石 C : ¥860","2015-02-18","151842","https://itunes.apple.com/JP/app/id951627670"
"3","-","Puzzle","パズル＆ドラゴンズ","GungHo Online Entertainment, Inc.","0.0","魔法石　1個 : ¥120 / 魔法石　6個 : ¥490 / 魔法石　12個 : ¥860","2020-05-27","88076","https://itunes.apple.com/JP/app/id493470467"
"4","+2","Sportsgame","プロ野球スピリッツＡ","KONAMI","0.0","２５エナジー : ¥490 / ５５エナジー : ¥980 / １4０エナジー : ¥2,200","2020-05-19","73168","https://itunes.apple.com/JP/app/id940320341"
"5","-","Games","ドラゴンクエストウォーク","SQUARE ENIX","0.0","ジェムパックA : ¥120 / ジェムパックA : ¥120 / ジェムパックB : ¥610 / ジェムパックB : ¥610 / ジェムパックC : ¥1,220 / ジェムパックC : ¥1,220","2020-05-28","60006","https://itunes.apple.com/JP/app/id1439417234"
"6","-4","Card","Fate/Grand Order","Aniplex Inc.","0.0","聖晶石 1個 : ¥120 / 聖晶石 5個 : ¥490 / 聖晶石 19個 : ¥1,480","2020-05-27","56984","https://itunes.apple.com/JP/app/id1015521325"
"7","-","Books","LINEマンガ","LINE Corporation","0.0","600マンガコイン : ¥610 / 1,200マンガコイン : ¥1,220 / 2,450マンガコイン : ¥2,440","2013-04-09","48046","https://itunes.apple.com/JP/app/id597088068"
"8","-4","Games","荒野行動-スマホ版バトロワ","NetEase Games","0","","2020-05-29","38377","https://itunes.apple.com/JP/app/id1312031248"
"9","-1","Adventure","プリンセスコネクト！Re:Dive","Cygames, Inc.","0.0","ジュエル50個 : ¥120 / ジュエル320個 : ¥730 / ジュエル700個 : ¥1,480","2020-05-28","36673","https://itunes.apple.com/JP/app/id1134429300"
"10","-","Games","Pokémon GO","Niantic, Inc.","0","","2020-06-12","36174","https://itunes.apple.com/JP/app/id1094591345"
"11","-2","Social Networking","LINE","LINE Corporation","0","","2020-06-22","31121","https://itunes.apple.com/JP/app/id443904275"
"12","-1","Music","ラインミュージック 人気音楽無料フル再生し放題","LINE MUSIC CORPORATION","0.0","30日間チケット : ¥980 / 30日間チケット(学割) : ¥610 / プレミアムプラン（月額） : ¥960","2020-01-20","27495","https://itunes.apple.com/JP/app/id966142320"
"13","+1","Books","ピッコマ","Kakao Japan Corp.","0.0","","2016-04-20","23159","https://itunes.apple.com/JP/app/id1091496983"
"14","+3","Action","LINE：ディズニー ツムツム","LINE Corporation","0.0","20ルビー : ¥250 / 65ルビー : ¥730 / 300ルビー : ¥2,940","2020-05-28","22265","https://itunes.apple.com/JP/app/id724594093"
"15","-3","Games","マフィア・シティ-極道風雲","YOTTA GAMES LIMITED","0","","2020-05-14","20187","https://itunes.apple.com/JP/app/id1235569398"
"16","+36","Strategy","アークナイツ","Yostar, Inc.","0.0","月パス : ¥610 / 120円純正源石 : ¥120 / 490円純正源石 : ¥490 / 490円純正源石 : ¥490","2020-05-27","18337","https://itunes.apple.com/JP/app/id1478990007"
"17","+3","Games","eFootball ウイニングイレブン 2020","KONAMI","0","","2020-06-25","17649","https://itunes.apple.com/JP/app/id1117270703"
"18","+3","Social Networking","Pairs(ペアーズ) 恋活・婚活のためのマッチングアプリ","eureka,Inc.","0","","2020-06-29","16687","https://itunes.apple.com/JP/app/id583376064"
"19","+3","Role Playing","放置少女〜百花繚乱の萌姫たち〜","C4","0.0","60元宝 : ¥120 / 305元宝 : ¥610 / 490元宝 : ¥980","2020-04-22","16682","https://itunes.apple.com/JP/app/id1211123727"
"20","-2","Entertainment","実況パワフルプロ野球","KONAMI","0.0","パワストーン１個 : ¥120 / パワストーン６個 : ¥490 / パワストーン１３個 : ¥980","2014-12-22","15318","https://itunes.apple.com/JP/app/id938506958"
"21","-2","Role Playing","グランブルーファンタジー","Cygames, Inc.","0.0","グラブルコイン : ¥120 / グラブルコイン : ¥730 / グラブルコイン : ¥1,480","2014-05-01","13129","https://itunes.apple.com/JP/app/id852882903"
"22","+13","Role Playing","Rise of Kingdoms ―万国覚醒―","LILITH TECHNOLOGY HONG KONG LIMITED","0","","2019-12-16","12670","https://itunes.apple.com/JP/app/id1483025097"
"23","+4","Photo & Video","YouTube","Google LLC","0","","2020-06-23","12050","https://itunes.apple.com/JP/app/id544007664"
"24","+5","Games","LINE ポコポコ","LINE Corporation","0","","2020-04-23","12019","https://itunes.apple.com/JP/app/id888615473"
"25","-2","Music","アイドルマスター シンデレラガールズ スターライトステージ","BANDAI NAMCO Entertainment Inc.","0.0","スタージュエル A : ¥120 / スタージュエル B : ¥490 / スタージュエル C : ¥980","2020-05-14","11040","https://itunes.apple.com/JP/app/id1016318735"
"26","new","Role Playing","モンスターハンター ライダーズ","CAPCOM","0.0","1回限定増量キャンペーン！オーブ1930個 : ¥4,900 / 1回限定増量キャンペーン！オーブ3570個 : ¥9,000 / 1回限定増量キャンペーン！オーブ3570個 : ¥9,000 / 1回限定増量キャンペーン！オーブ4800個 : ¥12,000 / 1回限定増量キャンペーン！オーブ4800個 : ¥12,000","2020-05-28","10927","https://itunes.apple.com/JP/app/id1477150404"
"27","-3","Simulation","FFBE幻影戦争  WAR OF THE VISIONS","SQUARE ENIX","0.0","幻導石パックA : ¥120 / 幻導石パックB : ¥610 / 幻導石パックD : ¥1,600","2020-05-25","10478","https://itunes.apple.com/JP/app/id1443703517"
"28","+4","Entertainment","ABEMA(アベマ)","株式会社AbemaTV","0","","2020-06-30","10129","https://itunes.apple.com/JP/app/id1074866833"
"29","+14","Entertainment","ロマンシング サガ リ･ユニバース","SQUARE ENIX","0.0","ジュエルC : ¥730 / ジュエルF : ¥5,020 / ジュエルB : ¥370","2018-12-05","9640","https://itunes.apple.com/JP/app/id1397702917"
"30","+7","Games","トゥーンブラスト","Peak Games","0","","2020-06-15","9592","https://itunes.apple.com/JP/app/id1176027022"
"31","+7","Games","ガーデンスケイプ (Gardenscapes)","Playrix","0","","2020-06-16","9244","https://itunes.apple.com/JP/app/id1105855019"
"32","+1","Games","ホームスケイプ (Homescapes)","Playrix","0","","2020-06-16","8477","https://itunes.apple.com/JP/app/id1195621598"
"33","-5","Adventure","七つの大罪 光と闇の交戦 : グラクロ","Netmarble Corporation","0.0","ダイヤ5+1個 : ¥490 / ダイヤ10+3個 : ¥980 / ダイヤ30＋11個 : ¥2,940","2020-05-28","8460","https://itunes.apple.com/JP/app/id1268959718"
"34","-8","Action","#コンパス【戦闘摂理解析システム】","NHN PlayArt 株式会社","0.0","ビットマネー 120BM : ¥120 / ビットマネー 1,900BM : ¥1,600 / ビットマネー 660BM : ¥610","2020-05-27","8057","https://itunes.apple.com/JP/app/id1164400646"
"35","-4","Social Networking","戦国炎舞 -KIZNA- 【人気の本格戦国RPG】","Sumzap Inc.","0.0","120 SG : ¥120 / 360SG : ¥370 / 600SG : ¥610","2013-04-15","7889","https://itunes.apple.com/JP/app/id580399292"
"36","-6","Games","遊戯王 デュエルリンクス","KONAMI","0","","2020-06-22","7779","https://itunes.apple.com/JP/app/id1068378177"
"37","+3","Games","バンドリ！ ガールズバンドパーティ！","Craft Egg Inc.","0.0","スターA : ¥120 / スターB : ¥490 / スターC : ¥980","2020-05-20","7677","https://itunes.apple.com/JP/app/id1195834442"
