"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Card","Fate/Grand Order","Aniplex Inc.","0","聖晶石 1個 : ¥120 / 聖晶石 5個 : ¥490 / 聖晶石 19個 : ¥1,480","2015-08-11","225552","https://itunes.apple.com/JP/app/id1015521325"
"2","-1","Action","モンスターストライク","XFLAG, Inc.","0","オーブ　1個 : ¥120 / オーブ　6個 : ¥610 / オーブ　12個 : ¥1,100","2013-09-26","141694","https://itunes.apple.com/JP/app/id658511662"
"3","+3","Adventure","荒野行動-スマホ版バトロワ","NetEase Games","0","","2017-11-14","117959","https://itunes.apple.com/JP/app/id1312031248"
"4","-1","Puzzle","パズル＆ドラゴンズ","GungHo Online Entertainment, Inc.","0","魔法石　1個 : ¥120 / 魔法石　6個 : ¥490 / 魔法石　12個 : ¥860","2012-02-19","103482","https://itunes.apple.com/JP/app/id493470467"
"5","+6","Strategy","Pokémon GO","Niantic, Inc.","0","","2016-07-21","50783","https://itunes.apple.com/JP/app/id1094591345"
"6","-2","Books","LINEマンガ","LINE Corporation","0","600マンガコイン : ¥610 / 1,200マンガコイン : ¥1,220 / 2,450マンガコイン : ¥2,440","2013-04-08","48798","https://itunes.apple.com/JP/app/id597088068"
"7","+1","Sportsgame","プロ野球スピリッツＡ","KONAMI","0","２５エナジー : ¥490 / ５５エナジー : ¥980 / １4０エナジー : ¥2,200","2015-10-20","45424","https://itunes.apple.com/JP/app/id940320341"
"8","+7","Simulation","グランブルーファンタジー","Cygames, Inc.","0","グラブルコイン : ¥120 / グラブルコイン : ¥730 / グラブルコイン : ¥1,480","2014-05-01","40734","https://itunes.apple.com/JP/app/id852882903"
"9","+1","Social Networking","LINE","LINE Corporation","0","","2011-06-20","29709","https://itunes.apple.com/JP/app/id443904275"
"10","+4","Sportsgame","実況パワフルプロ野球","KONAMI","0","パワストーン１個 : ¥120 / パワストーン６個 : ¥490 / パワストーン１３個 : ¥980","2014-12-21","29437","https://itunes.apple.com/JP/app/id938506958"
"11","+5","Action","白猫プロジェクト","COLOPL, Inc.","0","ジュエル8個 : ¥120 / ジュエル49個 : ¥730 / ジュエル99個 : ¥1,480","2014-07-25","27061","https://itunes.apple.com/JP/app/id895687962"
"12","-5","Adventure","七つの大罪 光と闇の交戦 : グラクロ","Netmarble Corporation","0","ダイヤ5+1個 : ¥490 / ダイヤ10+3個 : ¥980 / ダイヤ30＋11個 : ¥2,940","2019-06-02","24975","https://itunes.apple.com/JP/app/id1268959718"
"13","-","Music","LINE MUSIC（ラインミュージック）","LINE MUSIC CORPORATION","0","30日間チケット : ¥980 / 30日間チケット(学割) : ¥610 / プレミアムプラン（月額） : ¥960","2015-06-11","24775","https://itunes.apple.com/JP/app/id966142320"
"14","+8","Action","Identity V","NetEase Games","0","","2018-07-06","24361","https://itunes.apple.com/JP/app/id1347780764"
"15","+2","Strategy","マフィア・シティ-極道風雲","YOTTA GAMES LIMITED","0","","2017-05-16","21502","https://itunes.apple.com/JP/app/id1235569398"
"16","-11","Puzzle","ドラゴンボールZ ドッカンバトル","BANDAI NAMCO Entertainment Inc.","0","龍石 A : ¥120 / 龍石 B : ¥490 / 龍石 C : ¥860","2015-02-18","21400","https://itunes.apple.com/JP/app/id951627670"
"17","+1","Books","ピッコマ","Kakao Japan Corp.","0","","2016-04-19","19268","https://itunes.apple.com/JP/app/id1091496983"
"18","+2","Social Networking","Pairs(ペアーズ) 恋活・婚活のためのマッチングアプリ","eureka,Inc.","0","","2013-02-23","18865","https://itunes.apple.com/JP/app/id583376064"
"19","-","Puzzle","LINE：ディズニー ツムツム","LINE Corporation","0","20ルビー : ¥250 / 65ルビー : ¥730 / 300ルビー : ¥2,940","2014-01-28","18197","https://itunes.apple.com/JP/app/id724594093"
"20","-11","Adventure","プリンセスコネクト！Re:Dive","Cygames, Inc.","0","ジュエル50個 : ¥120 / ジュエル320個 : ¥730 / ジュエル700個 : ¥1,480","2018-02-13","17115","https://itunes.apple.com/JP/app/id1134429300"
"21","+22","Action","ドラゴンボール レジェンズ","BANDAI NAMCO Entertainment Inc.","0","刻の結晶A : ¥120 / 刻の結晶B : ¥490 / 刻の結晶C : ¥980","2018-05-31","16872","https://itunes.apple.com/JP/app/id1358232022"
"22","+1","Card","放置少女〜百花繚乱の萌姫たち〜","C4","0","60元宝 : ¥120 / 305元宝 : ¥610 / 490元宝 : ¥980","2017-03-22","16642","https://itunes.apple.com/JP/app/id1211123727"
"23","+25","Music","バンドリ！ ガールズバンドパーティ！","Craft Egg Inc.","0","スターA : ¥120 / スターB : ¥490 / スターC : ¥980","2017-03-15","16553","https://itunes.apple.com/JP/app/id1195834442"
"24","+7","Role Playing","星のドラゴンクエスト","SQUARE ENIX","0","ジェムA : ¥120 / ジェムB : ¥610 / ジェムC : ¥1,220","2015-10-14","14822","https://itunes.apple.com/JP/app/id997667431"
"25","+1","Puzzle","LINE ポコポコ","LINE Corporation","0","","2014-09-02","14027","https://itunes.apple.com/JP/app/id888615473"
"26","-5","Adventure","ロマンシング サガ リ･ユニバース","SQUARE ENIX","0","ジュエルC : ¥730 / ジュエルF : ¥5,020 / ジュエルB : ¥370","2018-12-04","12589","https://itunes.apple.com/JP/app/id1397702917"
"27","+5","Simulation","ホームスケイプ (Homescapes)","Playrix","0","","2017-09-19","12494","https://itunes.apple.com/JP/app/id1195621598"
"28","-3","Role Playing","黒い砂漠 MOBILE","Pearl Abyss Corp.","0","","2019-02-23","11250","https://itunes.apple.com/JP/app/id1439175829"
"29","+11","Adventure","ONE PIECE トレジャークルーズ","BANDAI NAMCO Entertainment Inc.","0","虹の宝石 A : ¥120 / 虹の宝石 B : ¥490 / 虹の宝石 C : ¥860","2014-05-11","10905","https://itunes.apple.com/JP/app/id824116884"
"30","+12","Card","シャドウバース (Shadowverse)","Cygames, Inc.","0","クリスタル50個 : ¥120 / クリスタル300個 : ¥730 / クリスタル600個 : ¥1,340","2016-06-16","10629","https://itunes.apple.com/JP/app/id1050059017"
