"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Adventure","Minecraft","Mojang","$6.99","Minecraft Store Item 2 : $1.99 / Minecraft Store Item 6 : $5.99 / Realms Plus:10 Friends w/trial : $7.99","2011-11-17","279333","https://itunes.apple.com/US/app/id479516143"
"2","+2","Strategy","Plague Inc.","Ndemic Creations","$0.99","Necroa Virus Expansion Pack : $1.99 / Unlock 7 Standard Plagues : $2.99 / Neurax Worm Expansion Pack : $1.99","2012-05-25","128053","https://itunes.apple.com/US/app/id525818839"
"3","-1","Card","Heads Up!","Warner Bros.","$0.99","Adult Supervision : $1.99 / Just For Kids : 0 / Mix It Up : 0","2013-05-02","111920","https://itunes.apple.com/US/app/id623592465"
"4","-1","Photo & Video","Facetune","Lightricks Ltd.","$3.99","","2013-03-07","83630","https://itunes.apple.com/US/app/id606310581"
"5","+2","Business","HotSchedules","HotSchedules","$2.99","","2008-10-30","54226","https://itunes.apple.com/US/app/id294934058"
"6","-1","Action","Bloons TD 6","Ninja Kiwi","$4.99","Full Tower Unlock : $4.99 / Monkey Money : $1.99 / Pile O Monkey Money Sale : $2.99","2018-06-14","45521","https://itunes.apple.com/US/app/id1118115766"
"7","-1","Arcade","Geometry Dash","RobTop Games AB","$1.99","","2013-08-13","44061","https://itunes.apple.com/US/app/id625334537"
"8","-","Sportsgame","NBA 2K19","2K","$7.99","","2018-09-26","31016","https://itunes.apple.com/US/app/id1412321065"
"9","+2","Board","The Game of Life","Marmalade Game Studio","$2.99","Halloween : $3.99 / Winter Wonderland : $3.99 / Enchanted Valley : $3.99","2016-07-14","26648","https://itunes.apple.com/US/app/id1117405948"
"10","-1","Weather","Dark Sky Weather","Apple","$3.99","","2012-04-16","25059","https://itunes.apple.com/US/app/id517329357"
"11","+7","Simulation","Papa's Freezeria To Go!","Flipline Studios","$0.99","","2014-02-26","24683","https://itunes.apple.com/US/app/id824305459"
"12","+4","Action","Bloons TD 5","Ninja Kiwi","$2.99","Tower Unlock All Upgrades : $0.99 / 500 Monkey Money : $0.99 / Pile O' Monkey Money : $4.99","2012-11-15","22976","https://itunes.apple.com/US/app/id563718995"
"13","-","Sportsgame","True Skate","True Axis","$1.99","Skatepark: Mondo Ramp : $0.99 / Skatepark: The Factory : $0.99 / Skatepark: The Valley : $0.99","2012-10-18","21698","https://itunes.apple.com/US/app/id549105915"
"14","-","Simulation","Rebel Inc.","Ndemic Creations","$1.99","Region Tour : $3.99 / Early Unlock Cheats : $9.99 / All Advisors Unlock : $9.99","2018-12-04","21212","https://itunes.apple.com/US/app/id1439187947"
"15","-","Adventure","Grand Theft Auto: San Andreas","Rockstar Games","$6.99","","2013-12-12","20738","https://itunes.apple.com/US/app/id763692274"
"16","-4","Photo & Video","Afterlight — Photo Editor","Afterlight Collective, Inc","$2.99","Yearly Afterlight Membership : $17.99 / Monthly Afterlight Membership : $2.99 / Lifetime Afterlight Membership : $35.99","2017-11-02","18444","https://itunes.apple.com/US/app/id1293122457"
"17","+3","Simulation","Pocket City","Codebrew Games Inc.","$3.99","","2018-08-06","16457","https://itunes.apple.com/US/app/id1330451888"
"18","+4","Healthcare & Fitness","The Wonder Weeks","Domus Technica","$2.99","Chapter eBook, Leap 1 : $0.99 / Chapter eBook, Leap 2 : $0.99 / Chapter eBook, Leap 4 : $0.99","2012-05-30","16327","https://itunes.apple.com/US/app/id529815782"
"19","+8","Photo & Video","TouchRetouch","ADVA Soft GmbH","$1.99","","2010-06-08","15005","https://itunes.apple.com/US/app/id373311252"
"20","+3","Adventure","Terraria","505 Games (US), Inc.","$4.99","","2013-08-28","14424","https://itunes.apple.com/US/app/id640364616"
"21","-4","Healthcare & Fitness","Full Fitness : Exercise Workout Trainer","Mehrdad Mehrain","$3.99","","2012-06-14","13820","https://itunes.apple.com/US/app/id536049508"
"22","-12","Education","Toca Hair Salon 3","Toca Boca AB","$3.99","","2016-12-07","13447","https://itunes.apple.com/US/app/id1119482395"
"23","-2","Healthcare & Fitness","AutoSleep Track Sleep on Watch","Tantsissa","$2.99","","2016-12-19","12610","https://itunes.apple.com/US/app/id1164801111"
"24","+7","Business","Scanner Pro: PDF Scanner App","Readdle Inc.","$3.99","Fax Pack 1 : $0.99 / Fax Pack 2 : $1.99 / Fax Pack 3 : $4.99","2009-10-09","12011","https://itunes.apple.com/US/app/id333710667"
"25","+1","","Procreate Pocket","Savage Interactive Pty Ltd","$4.99","","2014-12-17","11779","https://itunes.apple.com/US/app/id916366645"
"26","-1","Photo & Video","Cute CUT Pro","YU BO","$5.99","","2013-03-20","10825","https://itunes.apple.com/US/app/id618790117"
"27","+5","Music","TonalEnergy Tuner & Metronome","TonalEnergy, Inc","$3.99","","2012-02-17","10255","https://itunes.apple.com/US/app/id497716362"
"28","-9","Role Playing","Stardew Valley","Chucklefish Limited","$7.99","","2018-10-24","10011","https://itunes.apple.com/US/app/id1406710800"
"29","+5","Productivity","Forest - Stay focused","SEEKRTECH CO., LTD.","$1.99","Bottle of Sunshine Elixir : $0.99 / Box of Sunshine Elixir : $1.99 / Small pot of Crystal : $4.99","2014-05-10","9897","https://itunes.apple.com/US/app/id866450515"
"30","+3","Action","Five Nights at Freddy's","Clickteam, LLC","$2.99","Survival Kit : $4.99 / Freddy Plushie : $0.99 / Bonnie Plushie : $0.99","2014-09-11","9163","https://itunes.apple.com/US/app/id912536422"
"31","-1","Photo & Video","kirakira+","bytes inc.","$0.99","","2015-02-25","9152","https://itunes.apple.com/US/app/id955687901"
"32","+21","Arcade","NBA JAM by EA SPORTS™","Electronic Arts","$4.99","Privileges Pack : $1.99 / Big Man Package : $7.99 / Northwest Division Pack : $1.99","2011-02-10","8906","https://itunes.apple.com/US/app/id402370879"
"33","+9","Navigation","Ski Tracks","Core Coders Ltd","$0.99","","2010-04-05","8357","https://itunes.apple.com/US/app/id365724094"
"34","+6","Simulation","Papa's Scooperia To Go!","Flipline Studios","$1.99","200 Tips : $0.99 / 500 Tips : $1.99 / 2500 Tips : $4.99","2018-08-02","8249","https://itunes.apple.com/US/app/id1392608717"
"35","-11","Adventure","Bendy and the Ink Machine","Joey Drew Studios Inc.","$6.99","","2018-12-21","8218","https://itunes.apple.com/US/app/id1437669537"
"36","-7","Reference","Sky Guide","Fifth Star Labs LLC","$2.99","SUPERMASSIVE : $2.49 / SUPERMASSIVE : $2.49","2013-05-06","7759","https://itunes.apple.com/US/app/id576588894"
"37","+19","Photo & Video","8mm Vintage Camera","NEXVIO INC.","$2.99","Countdown Theme : $0.99 / Light Leak Theme : $0.99 / Silent Film Theme : $0.99","2010-12-22","7041","https://itunes.apple.com/US/app/id406541444"
"38","-10","Board","Exploding Kittens®","Exploding Kittens","$1.99","Animals Avatar Pack : $0.99 / Party Expansion Pack : $1.99 / Betrayal Expansion Deck : $1.99","2016-01-21","6876","https://itunes.apple.com/US/app/id1040227414"
"39","+4","Racing","Earn to Die 2","Not Doppler","$0.99","Small Money Pack : $0.99 / Ultimate Money Pack : $5.99 / Money Doubler : $4.99","2014-11-20","6533","https://itunes.apple.com/US/app/id891194610"
"40","new","Simulation","Escapists 2: Pocket Breakout","Team17 Software Ltd","$6.99","","2019-01-31","6398","https://itunes.apple.com/US/app/id1356167732"
"41","+7","Role Playing","Assassin's Creed Identity","Ubisoft","$1.99","Coin Pack: Medium : $4.99 / Coin Pack: Large : $9.99 / Forlì Story Campaign : $1.99","2016-02-24","6359","https://itunes.apple.com/US/app/id880971164"
"42","-4","Medical","Hear My Baby Heartbeat App","Fat Cigar Productions Ltd","$4.99","","2016-06-01","6350","https://itunes.apple.com/US/app/id1111420122"
"43","+3","Puzzle","Scribblenauts Remix","Warner Bros.","$0.99","WORLD PASS : $0.99 / MYTHICAL CREATURES : $0.99 / MONSTERS : $0.99","2011-10-12","6283","https://itunes.apple.com/US/app/id444844790"
"44","+3","Adventure","Grand Theft Auto: Vice City","Rockstar Games","$4.99","","2012-12-06","6253","https://itunes.apple.com/US/app/id578448682"
"45","+9","Healthcare & Fitness","My Macros+ | Diet & Calories","My Macros LLC","$2.99","My Macros+ Pro Subscription : $19.99 / My Macros+ Pro Subscription : $19.99 / Macro Coach : $9.99","2011-10-28","5710","https://itunes.apple.com/US/app/id475249619"
"46","+161","Sports","J23 - Release Dates & Restocks","Plan23, LLC","$1.99","","2012-02-12","5689","https://itunes.apple.com/US/app/id497880658"
"47","-8","Strategy","Alien: Blackout","D3PA","$4.99","","2019-01-24","5658","https://itunes.apple.com/US/app/id1401510106"
"48","+2","Photo & Video","Glitché","Glitche Ltd.","$0.99","Hi-Res Export : $2.99 / Video filters : $2.99 / Glitché Pro : $3.99","2013-04-17","5357","https://itunes.apple.com/US/app/id634467171"
"49","+12","Action","Kingdom Rush Vengeance","Ironhide S.A.","$4.99","Hero Beresad : $4.99 / Mega Tower Bundle : $14.99 / Tower Blazing Gem : $2.99","2018-11-22","5345","https://itunes.apple.com/US/app/id1248033433"
"50","+28","Business","Tiny Scanner Plus","Appxy","$4.99","","2012-10-18","5320","https://itunes.apple.com/US/app/id556500145"
"51","+1","Photo & Video","Superimpose","Pankaj Goswami","$1.99","","2011-06-16","5279","https://itunes.apple.com/US/app/id435913585"
"52","+25","Utilities","Find My Headphones & Earbuds","Bickster LLC","$5.99","","2018-03-24","5226","https://itunes.apple.com/US/app/id1358763609"
"53","+13","Simulation","Five Nights at Freddy's 2","Clickteam, LLC","$2.99","Survival Kit : $4.99","2014-11-19","5148","https://itunes.apple.com/US/app/id941143328"
"54","-10","Trivia","Trivia Crack (No Ads)","Etermax","$5.99","Full recharge : $0.99 / 5500 coins pack : $4.99 / 12000 coins pack : $9.99","2013-11-06","5067","https://itunes.apple.com/US/app/id723795263"
"55","+41","Photo & Video","Rarevision VHS - Retro 80s Cam","Rarevision","$2.99","","2015-08-17","5064","https://itunes.apple.com/US/app/id679454835"
"56","+14","Adventure","Call of Duty: Black Ops Zombies","Activision Publishing, Inc.","$6.99","12,000 Points : $0.99 / 30,000 Points : $1.99 / 100,000 Points : $4.99","2011-12-01","4984","https://itunes.apple.com/US/app/id471063940"
"57","+70","Photo & Video","Enlight","Lightricks Ltd.","$3.99","","2015-03-12","4807","https://itunes.apple.com/US/app/id930026670"
"58","+5","Healthcare & Fitness","Couch to 5K® - Run training","Active Network, LLC","$2.99","","2011-08-10","4764","https://itunes.apple.com/US/app/id448474423"
"59","+13","Simulation","Papa's Pancakeria To Go!","Flipline Studios","$1.99","2500 Tips : $4.99 / 200 Tips : $0.99 / 500 Tips : $1.99","2018-10-29","4515","https://itunes.apple.com/US/app/id1438245901"
"60","-2","Education","Toca Life: Neighborhood","Toca Boca AB","$3.99","","2018-10-24","4436","https://itunes.apple.com/US/app/id1436855888"
"61","+4","Board","Clue: The Classic Mystery Game","Marmalade Game Studio","$3.99","Ultimate Detective's Package : $35.99 / Sherlock Theme : $7.99 / Vampire Theme : $6.99","2017-01-09","4396","https://itunes.apple.com/US/app/id1150534552"
"62","+24","Simulation","Papa's Cupcakeria To Go!","Flipline Studios","$1.99","200 Tips : $0.99 / 500 Tips : $1.99 / 2500 Tips : $4.99","2015-09-14","4303","https://itunes.apple.com/US/app/id1029932207"
"63","+17","Simulation","Papa's Burgeria To Go!","Flipline Studios","$0.99","","2013-02-21","4302","https://itunes.apple.com/US/app/id600626116"
"64","-4","Action","Hitman Sniper","SQUARE ENIX","$0.99","Largo Sniper Rifle : $0.99 / Aria Sniper Rifle : $9.99 / Starter Pack : $4.99","2015-06-03","4245","https://itunes.apple.com/US/app/id904278510"
"65","-20","Education","PlantSnap Pro: Identify Plants","PlantSnap, Inc.","$14.99","","2017-06-07","4221","https://itunes.apple.com/US/app/id1234702272"
"66","+51","Entertainment","KissAnime -Social Anime Movies","Dung Lan","$2.99","","2018-03-22","4190","https://itunes.apple.com/US/app/id1295573671"
"67","+6","Kids","Five Nights at Freddy's: SL","Clickteam, LLC","$2.99","","2017-01-03","4164","https://itunes.apple.com/US/app/id1189781891"
"68","+30","Business","TapeACall Pro: Call Recorder","Epic Enterprises","$10.99","Pro W/Unlimited Recording : $19.99 / Pro w/Completely Unlimited Recording : $9.99","2013-01-21","4162","https://itunes.apple.com/US/app/id577499909"
"69","-20","Puzzle","Donut County","Annapurna Interactive","$4.99","","2018-08-28","4052","https://itunes.apple.com/US/app/id1292099839"
"70","-15","Family","Farming Simulator 18","GIANTS Software GmbH","$4.99","200'000 Coins : $0.99 / 500'000 Coins : $1.99 / 1'000'000 Coins : $2.99","2017-06-05","4041","https://itunes.apple.com/US/app/id1091224574"
"71","-9","Adventure","Pocket Build","MoonBear LTD","$1.99","Micro Tip : $0.99 / Power Builder (weekly) : $0.99 / Power Builder (monthly) : $2.99","2017-10-31","3976","https://itunes.apple.com/US/app/id1293681293"
"72","+9","Entertainment","R-Play - Remote Play for PS4","Lei Jiang","$11.99","App Subscription (1 year) : $11.99","2017-04-29","3962","https://itunes.apple.com/US/app/id1222889057"
"73","+16","Photo & Video","FiLMiC Pro－Video Camera","FiLMiC Inc","$14.99","Cinematographer Kit : $13.99","2011-05-15","3936","https://itunes.apple.com/US/app/id436577167"
"74","+233","Action","Marbloid","Supyrb","$0.99","","2018-11-29","3928","https://itunes.apple.com/US/app/id1207773612"
"75","-4","Racing","Infinite Flight Simulator","Infinite Flight LLC","$4.99","Infinite Flight Pro (1 Month) : $9.99 / Infinite Flight Pro (6 Months) : $49.99 / Infinite Flight Pro (12 Months) : $79.99","2012-03-18","3900","https://itunes.apple.com/US/app/id471341991"
"76","-","Puzzle","Scribblenauts Unlimited","Warner Bros.","$4.99","Monster Pack : $0.99 / Fantasic Realm Playgrounds : $0.99 / Prehistoric Playgrounds : $0.99","2015-12-15","3839","https://itunes.apple.com/US/app/id1030902626"
"77","+37","Business","TurboScan™ Pro: PDF scanner","Piksoft Inc.","$5.99","","2009-12-07","3831","https://itunes.apple.com/US/app/id342548956"
"78","+27","Family","Pou","Paul Salameh","$1.99","2,000 coins : $0.99 / Adult Potion : $0.99 / Baby Potion : $0.99","2012-11-26","3753","https://itunes.apple.com/US/app/id575154654"
"79","+33","Simulation","Papa's Pizzeria To Go!","Flipline Studios","$0.99","200 Tips : $0.99 / 500 Tips : $1.99 / 2500 Tips : $4.99","2014-11-13","3744","https://itunes.apple.com/US/app/id925494667"
"80","+3","Photo & Video","Camera+ 2","LateNiteSoft S.L.","$2.99","","2018-05-29","3663","https://itunes.apple.com/US/app/id1313580627"
"81","+40","Sportsgame","Flick Home Run !","infinity pocket","$0.99","PowerLevel_5up : $3.99 / AllLevel_5up : $9.99 / ContactLevel_5up : $3.99","2011-10-14","3643","https://itunes.apple.com/US/app/id454086751"
"82","+9","Music","FL Studio Mobile","Image Line Software","$13.99","Varazdin Orchestral Mobile : $3.99 / Sliced Beats : $0.99 / Tuned 808 Bass : $0.99","2011-06-21","3546","https://itunes.apple.com/US/app/id432850619"
