"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Photo & Video","YouTube: Watch, Listen, Stream","Google LLC","0.0","YouTube Red : $12.99 / YouTube Red : $9.99 / YouTube Red : $10.99 / YouTube Premium : $15.99 / Movies & Shows : $3.99","2020-06-23","225288","https://itunes.apple.com/US/app/id544007664"
"2","+1","Action","Roblox","Roblox Corporation","0.0","80 ROBUX : $0.99 / Premium 80 Robux : $0.99 / 800 Robux Premium : $9.99","2020-06-18","191095","https://itunes.apple.com/US/app/id431946152"
"3","-1","Lifestyle","Tinder","Tinder Inc.","0.0","Tinder Plus : $9.99 / Tinder Plus : $1.99 / Tinder Plus : $2.99 / Tinder Gold : $14.99 / 5 Super Likes : $4.99","2020-06-18","83227","https://itunes.apple.com/US/app/id547702041"
"4","-","Entertainment","Disney+","Disney","0.0","Disney+ Monthly Subscription : $6.99 / Disney+ Annual Subscription : $69.99","2020-06-04","74734","https://itunes.apple.com/US/app/id1446075923"
"5","+9","Action","Fortnite","Epic Games","0.0","2500 (+300 Bonus) V-Bucks : $24.99 / 1000 V-Bucks : $9.99 / Yellowjacket Pack : $4.99","2020-06-23","72001","https://itunes.apple.com/US/app/id1261357853"
"6","-1","Arcade","Candy Crush Saga","King","0.0","Extra Moves : $0.99 / Extra Lives : $0.99 / 10x Gold Bars package : $0.99","2020-06-17","66139","https://itunes.apple.com/US/app/id553834731"
"7","+5","Arcade","Coin Master","Moon Active","0.0","Special Small Spins pack : $4.99 / Small Spins pack : $1.99 / Extra Pack v1 : $2.99","2020-06-09","43539","https://itunes.apple.com/US/app/id406889139"
"8","-2","Music","Pandora: Music & Podcasts","Pandora Media, Inc.","0.0","Pandora Plus : $4.99","2020-06-15","43085","https://itunes.apple.com/US/app/id284035177"
"9","-1","Strategy","Clash of Clans","Supercell","0.0","Pile of Gems : $4.99 / Bag of Gems : $9.99 / Sack of Gems : $19.99","2020-06-22","38774","https://itunes.apple.com/US/app/id529479190"
"10","-3","Entertainment","Netflix","Netflix, Inc.","0.0","Netflix : $12.99 / Netflix 1 Screen - Unlimited Streaming : $8.99 / Netflix 2 Screens - Unlimited Streaming : $12.99","2020-06-23","30825","https://itunes.apple.com/US/app/id363590051"
"11","-1","Simulation","Gardenscapes","Playrix","0.0","Handful of Coins : $0.99 / Garden Kit : $1.99","2020-06-16","29409","https://itunes.apple.com/US/app/id1105855019"
"12","+4","Simulation","Homescapes","Playrix","0.0","Handful of Coins : $0.99 / Starter Pack : $1.99","2020-06-16","27608","https://itunes.apple.com/US/app/id1195621598"
