"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Travel","Flightradar24 | Flight Tracker","Flightradar24 AB","0.0","","2010-07-21","159547","https://itunes.apple.com/HK/app/id382233851"
"2","-1","Travel","iTranslate Converse 語音翻譯","iTranslate","0.0","","2017-08-03","114031","https://itunes.apple.com/HK/app/id1241264761"
"3","+2","Travel","KKFly","Awesapp Ltd","0.0","魔力 x 1 : HK$ 8.00 / 魔力 x 10 : HK$ 78.00 / 魔力 x 120 : HK$ 788.00","2018-06-04","109136","https://itunes.apple.com/HK/app/id1374837929"
"4","-","Travel","航班動態 - 航班動態追蹤器和天氣","Weather or Not Apps, LLC","0.0","","2016-06-16","90002","https://itunes.apple.com/HK/app/id1097815000"
"5","+10","Travel","櫻花最前線 - 2019年預測","日本気象株式会社","HK$ 23.00","","2019-01-10","60218","https://itunes.apple.com/HK/app/id1447190934"
"6","+25","Travel","新假期周刊","Media Publishing Limited","0.0","","2013-12-10","59401","https://itunes.apple.com/HK/app/id722179449"
"7","+36","Travel","StaffTraveler","StaffTraveler Solutions B.V.","0.0","","2016-06-13","34155","https://itunes.apple.com/HK/app/id1115912521"
"8","+17","Travel","InviteTravel","Reflcto UAB","0.0","","2015-08-10","33484","https://itunes.apple.com/HK/app/id1007162664"
"9","-2","Travel","Explorest - Photo Locations","Explorest Inc","0.0","","2017-06-17","32018","https://itunes.apple.com/HK/app/id1227446332"
"10","+30","Travel","Tabiko - 日本旅遊即時諮詢好幫手","FAST JAPAN INC.","0.0","","2017-03-01","30881","https://itunes.apple.com/HK/app/id1208358502"
"11","-3","Travel","LUXE City Guides","LUXE Ltd.","0.0","","2015-05-14","29352","https://itunes.apple.com/HK/app/id966722476"
"12","+14","Travel","LiveATC Air Radio","LiveATC.net","HK$ 28.00","","2009-06-09","26388","https://itunes.apple.com/HK/app/id317809458"
"13","+7","Travel","Train Times UK Journey Planner","App Ktchn Ltd","0.0","","2014-06-28","22657","https://itunes.apple.com/HK/app/id891379341"
"14","-","Travel","Hong Kong Taxi Cards","TechmaxApp","HK$ 15.00","","2013-08-08","22486","https://itunes.apple.com/HK/app/id683353582"
"15","-5","Travel","National Geographic Traveller","APL Media Limited","0.0","","2012-03-02","21720","https://itunes.apple.com/HK/app/id503118162"
"16","-13","Travel","My Disney Experience","Disney","0.0","","2012-08-02","20892","https://itunes.apple.com/HK/app/id547436543"
"17","+16","Travel","Metro Paris - offline maps","Samuel Ferrier","0.0","","2019-01-25","19149","https://itunes.apple.com/HK/app/id1100653632"
"18","+77","Travel","AirPano Travel Book Planner","CONCEPT360 GmbH","0.0","","2014-06-26","18556","https://itunes.apple.com/HK/app/id887138564"
"19","-2","Travel","TravelFriend - Travel Together","Compassfriends Limited","0.0","","2017-05-14","18329","https://itunes.apple.com/HK/app/id1230873288"
"20","-1","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","HK$ 38.00","","2012-10-08","17503","https://itunes.apple.com/HK/app/id563910324"
