"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel","App1933 - KMB ‧ LWB","The Kowloon Motor Bus Company (1933) Limited","0","","2016-11-20","192833","https://itunes.apple.com/HK/app/id1170003707"
"2","+2","Travel","MTR Mobile","MTR Corporation Limited","0","","2010-05-13","146605","https://itunes.apple.com/HK/app/id369295276"
"3","+4","Travel","新巴城巴 CitybusNWFB","Citybus & New World First Bus","0","","2011-10-21","84680","https://itunes.apple.com/HK/app/id472242340"
"4","-2","Navigation","Citymapper －「一個打十個」嘅交通 App","Citymapper Limited","0","","2011-10-17","84347","https://itunes.apple.com/HK/app/id469463298"
"5","+1","Reference","Google 翻譯","Google LLC","0","","2011-02-08","82601","https://itunes.apple.com/HK/app/id414706506"
"6","+3","Travel","Trip.com","Ctrip.com international","0","","2013-08-05","56456","https://itunes.apple.com/HK/app/id681752345"
"7","-2","Travel","KLOOK客路","Klook Travel Technology Limited","0","","2015-04-23","55318","https://itunes.apple.com/HK/app/id961850126"
"8","+10","Travel","KKday: 全球旅遊體驗行程預訂-自由行規劃","KKday","0","","2017-09-24","52908","https://itunes.apple.com/HK/app/id1248267356"
"9","+1","Travel","Uber 優步，全球便捷搭乘","Uber Technologies, Inc.","0","","2010-05-20","44113","https://itunes.apple.com/HK/app/id368677368"
"10","+15","Travel","香港出行易","Transport Department, HKSAR Government","0","","2011-08-15","41181","https://itunes.apple.com/HK/app/id426108163"
"11","-","Travel","HKTaxi - 香港Call的士App","HKTaxi App Limited","0","","2013-06-18","31854","https://itunes.apple.com/HK/app/id660232595"
"12","-","Navigation","Moovit: 香港巴士鐵路線搜尋","Moovit App Global LTD","0","","2012-04-27","28362","https://itunes.apple.com/HK/app/id498477945"
"13","-","Travel","Agoda - 國內外訂房優惠","Agoda.com","0","","2011-06-06","26747","https://itunes.apple.com/HK/app/id440676901"
"14","-11","Navigation","HK Bussez - 香港交通乘車資訊","Chung Yeung Chan","0","","2019-07-31","25816","https://itunes.apple.com/HK/app/id1470281342"
"15","+1","Travel","Grab App","Grab.com","0","","2013-05-15","24063","https://itunes.apple.com/HK/app/id647268330"
"16","+5","Travel","永安旅遊 - 機票酒店旅遊優惠","Hong Kong Wing On Travel Service Limited","0","","2014-07-23","21481","https://itunes.apple.com/HK/app/id888640962"
"17","+3","Travel","GOGOX (前為GOGOVAN)-即時貨運及速遞叫車","GoGo Tech Limited","0","","2013-10-31","20626","https://itunes.apple.com/HK/app/id708390467"
"18","-3","Travel","Expedia 智遊網酒店、機票、當地玩樂一站式旅遊預訂平台","Expedia, Inc.","0","","2011-04-06","19625","https://itunes.apple.com/HK/app/id427916203"
"19","+4","Lifestyle","亞洲萬里通","Asia Miles Limited","0","","2010-12-03","17234","https://itunes.apple.com/HK/app/id406138803"
"20","+2","Travel","HK Express","HK Express","0","","2016-02-14","16834","https://itunes.apple.com/HK/app/id1069758898"
"21","-2","Travel","85飛的 - HKTaxi 香港Call的士App","Tat Man Siu","0","","2014-01-16","13956","https://itunes.apple.com/HK/app/id787091892"
"22","-8","Utilities","拍照翻譯 - Triplens","KITA BILGI TEKNOLOJILERI LIMITED SIRKETI","0","","2019-02-13","13192","https://itunes.apple.com/HK/app/id1450813744"
"23","+1","Travel","HOTELS.COM: 查找和比較旅行優惠。預訂旅遊行程","Hotels.com","0","","2019-02-11","11020","https://itunes.apple.com/HK/app/id284971959"
"24","+2","Travel","Airbnb","Airbnb, Inc.","0","","2010-11-10","10659","https://itunes.apple.com/HK/app/id401626263"
"25","+7","Travel","MTR Next Train","MTR Corporation Limited","0","","2012-06-06","10315","https://itunes.apple.com/HK/app/id531631636"
"26","+2","Travel","Skyscanner – 旅行App","Skyscanner","0","","2011-02-17","9557","https://itunes.apple.com/HK/app/id415458524"
"27","+6","Travel","新巴城巴嶼巴實時抵站時間","Ho Kit Cheung","0","","2019-08-19","9524","https://itunes.apple.com/HK/app/id1476678281"
"28","+2","Lifestyle","美团-美食外卖旅游攻略","美团","0","","2011-03-12","7642","https://itunes.apple.com/HK/app/id423084029"
"29","-","Travel","Booking.com 旅遊優惠","Booking.com","0","","2010-04-14","7225","https://itunes.apple.com/HK/app/id367003839"
"30","+4","Navigation","香港小巴","Slash Limited","0","","2017-07-11","5763","https://itunes.apple.com/HK/app/id1256291981"
"31","+4","Travel","國泰航空","Cathay Pacific Airways Limited","0","","2009-02-23","5666","https://itunes.apple.com/HK/app/id305038764"
"32","+10","Travel","DiDi - 滴滴出行","Beijing XiaoJu Technology Co., Ltd.","0","","2012-10-02","3621","https://itunes.apple.com/HK/app/id554499054"
"33","+4","Travel","Lalamove (用戶版) - 即時速遞及貨運Call車","Lalamove Media Limited","0","","2013-12-27","3275","https://itunes.apple.com/HK/app/id735701965"
"34","+4","Navigation","香港交通易 Lite","TechmaxApp","0","","2014-01-08","2881","https://itunes.apple.com/HK/app/id791049789"
"35","new","Navigation","Waze - 社群導航、地圖與交通","Waze Inc.","0","","2009-08-01","2873","https://itunes.apple.com/HK/app/id323229106"
"36","+5","Travel","高速鐵路","MTR Corporation Limited","0","","2018-09-07","2663","https://itunes.apple.com/HK/app/id1425732021"
"37","+2","Travel","香港迪士尼樂園","Disney","0","","2016-05-09","2169","https://itunes.apple.com/HK/app/id1077550649"
"38","new","Travel","ofo — Get there on two wheels","Bikelock Technology CO., Ltd.","0","","2017-06-07","2010","https://itunes.apple.com/HK/app/id1190831637"
"39","-8","Lifestyle","Toilet Rush 衝廁","Nuthon IT Solutions Ltd.","0","","2009-04-15","2000","https://itunes.apple.com/HK/app/id310722636"
"40","-13","Entertainment","Ocean Park Hong Kong","Ocean Park Hong Kong","0","","2012-09-25","1884","https://itunes.apple.com/HK/app/id554122091"
"41","new","Travel","铁路12306","中铁程科技有限责任公司","0","","2013-09-30","1630","https://itunes.apple.com/HK/app/id564818797"
"42","-25","Travel","KKFly","Awesapp Ltd","0","魔力 x 1 : HK$ 8.00 / 魔力 x 10 : HK$ 78.00 / 魔力 x 120 : HK$ 788.00","2018-06-04","1366","https://itunes.apple.com/HK/app/id1374837929"
"43","new","Travel","香港遠足路線","YAT SHING TSOI","0","年費訂閱 : HK$ 28.00 / 一次性購買 : HK$ 288.00","2018-07-25","1291","https://itunes.apple.com/HK/app/id1403380232"
"44","new","Travel","BucaCheck - NFC韓國交通卡餘額查詢APP","© TAESIS.Inc","0.0","","2019-10-24","870","https://itunes.apple.com/HK/app/id1484358047"
"45","-1","Navigation","百度地图-路线规划,出行必备","Beijing Baidu Netcom Science & Technology Co.,Ltd","0","","2011-07-31","770","https://itunes.apple.com/HK/app/id452186370"
