"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+45","Action","三國塔防戰記-單機策略三國手遊","Chengyuan Information Technology Co., Ltd.","0.0","","2018-05-03","159442","https://itunes.apple.com/HK/app/id1374768151"
"2","new","Adventure","明日之後 - 末世生存手遊","NetEase Games","0.0","","2019-01-09","105247","https://itunes.apple.com/HK/app/id1441752845"
"3","+57","Finance","Octopus 八達通","Octopus Cards","0.0","","2016-08-01","99856","https://itunes.apple.com/HK/app/id1114430602"
"4","+54","Action","三國誌:趙雲傳奇—放置掛機手遊","xue wang","0.0","60元宝的购买 : HK$ 8.00 / 180元宝的购买 : HK$ 23.00 / 300元宝的购买 : HK$ 38.00","2017-11-10","97769","https://itunes.apple.com/HK/app/id1307468574"
"5","+18","Arcade","Crowd City","Voodoo","0.0","","2018-12-03","50681","https://itunes.apple.com/HK/app/id1444062497"
"6","new","Strategy","全民塔防英雄傳·創意人氣掛機單機手遊","Magic Card game","0.0","60钻石购买 : HK$ 8.00 / 180钻石购买 : HK$ 23.00 / 300钻石购买 : HK$ 38.00","2018-06-15","40029","https://itunes.apple.com/HK/app/id1316316150"
"7","+3","Finance","AlipayHK (支付寶香港)","Alipay Payment Services (HK) Limited","0.0","","2017-05-24","33872","https://itunes.apple.com/HK/app/id1210638245"
"8","-3","Word","五色學倉頡 ONLINE","Kotech Services Co.","0.0","","2010-07-17","26286","https://itunes.apple.com/HK/app/id382024751"
"9","new","Role Playing","瑪奇-夢想生活","Future Global","0.0","","2019-01-22","23037","https://itunes.apple.com/HK/app/id1439045514"
"10","+6","Social Networking","WhatsApp Messenger","WhatsApp Inc.","0.0","","2009-05-03","22547","https://itunes.apple.com/HK/app/id310633997"
"11","-8","Strategy","無雙名將傳-正版策略三國遊戲","晓杰 张","0.0","月卡 : HK$ 38.00 / 成長基金 : HK$ 78.00 / 終身卡 : HK$ 118.00","2018-12-09","22219","https://itunes.apple.com/HK/app/id1444382303"
"12","new","Racing","Garena 極速領域：全新進化","Garena Online Private Ltd","0.0","","2019-01-17","22102","https://itunes.apple.com/HK/app/id1416604843"
"13","+6","Social Networking","WeChat","WeChat","0.0","","2011-01-20","20210","https://itunes.apple.com/HK/app/id414478124"
"14","new","Role Playing","劍雨柔情","Origin Mood Limited","0.0","","2019-01-23","20000","https://itunes.apple.com/HK/app/id1449090482"
"15","new","Kids","無雙臥龍","Wei Lin","0.0","","2019-01-05","20000","https://itunes.apple.com/HK/app/id1445518630"
"16","-7","Adventure","仙魂—奇幻仙俠MMORPG大作","QIAN YANG","0.0","","","19986","https://itunes.apple.com/HK/app/id1423441749"
"17","-5","Adventure","九層妖塔","HUAN CHEN WU","0.0","","2018-06-05","19870","https://itunes.apple.com/HK/app/id1377070373"
"18","+10","Photo & Video","YouTube","Google LLC","0.0","","2012-09-11","17565","https://itunes.apple.com/HK/app/id544007664"
"19","+12","Travel","App1933 - KMB ‧ LWB","The Kowloon Motor Bus Company (1933) Limited","0.0","","2016-11-20","17318","https://itunes.apple.com/HK/app/id1170003707"
"20","+10","Puzzle","Polysphere - 圖案解難的極致藝術","Playgendary Limited","0.0","","2018-12-23","16771","https://itunes.apple.com/HK/app/id1440756080"
"21","+44","Card","戰姬:精靈の舞","Qiuye She","0.0","","","16748","https://itunes.apple.com/HK/app/id1434635040"
"22","-8","Card","第六天魔王 - 國際版","Obsidian Games","0.0","","2018-09-19","15269","https://itunes.apple.com/HK/app/id1410676096"
"23","+254","Finance","个人所得税","国家税务总局","0.0","","2018-10-24","15072","https://itunes.apple.com/HK/app/id1436002627"
"24","-17","Entertainment","WhatSticker 貼圖包","Kotech Services Co.","0.0","","2018-11-09","14434","https://itunes.apple.com/HK/app/id1441379560"
"25","+69","Strategy","军师谋三国-2018最新策略手游","章鹏 魏","0.0","","","14296","https://itunes.apple.com/HK/app/id1403734677"
"26","new","Card","赤壁紛爭","Shenghong Guo","0.0","月卡 : HK$ 38.00 / 終身卡 : HK$ 198.00 / 投資基金 : HK$ 78.00","2018-08-03","14055","https://itunes.apple.com/HK/app/id1370263927"
"27","new","Role Playing","覺醒吧大天使","Baibing Zhang","0.0","","2018-12-11","13332","https://itunes.apple.com/HK/app/id1443250210"
"28","-20","Entertainment","紫境仙緣—實時社交RPG遊戲","YINPING WEI","0.0","","2018-04-08","13309","https://itunes.apple.com/HK/app/id1358602312"
"29","+5","Photo & Video","Instagram","Instagram, Inc.","0.0","","2010-10-06","12883","https://itunes.apple.com/HK/app/id389801252"
"30","+211","Action","Light of Praise: Glory","Cloud Games","0.0","","2018-12-06","12881","https://itunes.apple.com/HK/app/id1444402330"
"31","+5","Navigation","Google 地圖","Google LLC","0.0","","2012-12-12","12591","https://itunes.apple.com/HK/app/id585027354"
"32","new","Arcade","Party.io","PANGO GAMES MOBIL UYGULAMA VE OYUN GELISTIRME TICARET ANONIM SIRKETI","0.0","","2019-01-03","12516","https://itunes.apple.com/HK/app/id1439785734"
"33","+6","Shopping","手机淘宝 - 淘到你说好","Taobao (China) Software CO.,LTD","0.0","","2010-09-03","11543","https://itunes.apple.com/HK/app/id387682726"
"34","+6","Social Networking","Facebook","Facebook, Inc.","0.0","","2019-02-05","11348","https://itunes.apple.com/HK/app/id284882215"
"35","+81","Role Playing","劍與星光","Jian Wang","0.0","60鑽石 : $0.99 / 300鑽石 : $4.99 / 900鑽石 : $14.99","2018-08-20","11146","https://itunes.apple.com/HK/app/id1421586313"
"36","+15","Finance","PayMe from HSBC","The Hongkong and Shanghai Banking Corporation Ltd.","0.0","","2017-02-07","10913","https://itunes.apple.com/HK/app/id1184264977"
"37","-24","Action","電擊文庫：零境交錯","GAME Dreamer (HK) Limited","0.0","","2018-12-19","10607","https://itunes.apple.com/HK/app/id1414729070"
"38","+199","Action","玲珑剑侠","LE ZHAO","0.0","","","10446","https://itunes.apple.com/HK/app/id1424771280"
"39","+156","Action","狩神传说 - 非常史诗世界","LING YANG","0.0","","","10064","https://itunes.apple.com/HK/app/id1402478873"
"40","+70","Entertainment","Netflix","Netflix, Inc.","0.0","","2016-01-06","10037","https://itunes.apple.com/HK/app/id363590051"
"41","+65","Simulation","土豪養成記3","huanning ma","0.0","小型寶石包 : HK$ 15.00 / 中型寶石包 : HK$ 38.00 / 大型寶石包 : HK$ 78.00","2019-07-17","10000","https://itunes.apple.com/HK/app/id1439142826"
"42","+7","Social Networking","Messenger","Facebook, Inc.","0.0","","2011-10-19","9771","https://itunes.apple.com/HK/app/id454638411"
"43","+4","Music","JOOX Music: 隨時聽歌唱K及下載歌曲","Tencent Mobility Limited","0.0","JOOX VIP（1個月） : HK$ 23.00 / JOOX VIP（3個月） : HK$ 138.00 / JOOX VIP（12個月） : HK$ 488.00","2014-12-19","9490","https://itunes.apple.com/HK/app/id914406371"
"44","+10","Entertainment","TikTok - 有趣的人都在這裡","TikTok Pte. Ltd.","0.0","","2020-06-09","9430","https://itunes.apple.com/HK/app/id1235601864"
"45","+199","Action","封神录-传承经典策略仙侠","LIBO WANG","0.0","","2018-11-13","8889","https://itunes.apple.com/HK/app/id1434807705"
"46","+17","Travel","新巴城巴 CitybusNWFB","Citybus & New World First Bus","0.0","","2011-10-21","8567","https://itunes.apple.com/HK/app/id472242340"
"47","+6","Reference","Google 翻譯","Google LLC","0.0","","2011-02-08","8437","https://itunes.apple.com/HK/app/id414706506"
"48","new","Simulation","塔防水滸群英傳-創意放置塔防休閒遊戲","Jianhua Yang","0.0","","2017-09-12","8262","https://itunes.apple.com/HK/app/id1281429829"
"49","+42","Food & Drink","麥當勞® App","MHK Restaurants Limited","0.0","","2017-11-28","8183","https://itunes.apple.com/HK/app/id1316860583"
"50","+16","Productivity","Gmail - Google 推出的電子郵件服務","Google LLC","0.0","","2011-11-02","8140","https://itunes.apple.com/HK/app/id422689480"
"51","-3","Food & Drink","foodpanda - 線上美食訂購及生鮮雜貨外送","Foodpanda","0.0","","2013-11-25","8036","https://itunes.apple.com/HK/app/id758103884"
"52","+43","News","蘋果動新聞 Apple Daily","Next Mobile Limited","0.0","","2010-12-10","7475","https://itunes.apple.com/HK/app/id403212687"
"53","new","Action","諾亞契約 M-Q萌幻想熱戀大作","FREEDOM ONLINE LIMITED","0.0","","2018-11-29","7382","https://itunes.apple.com/HK/app/id1434959272"
"54","+206","Lifestyle","Vision-預見未來","Jeffrey Bowers","0.0","","2018-09-25","7283","https://itunes.apple.com/HK/app/id1436827503"
"55","+30","Arcade","《荒野亂鬥》","Supercell","0.0","","2018-07-01","7218","https://itunes.apple.com/HK/app/id1229016807"
"56","+1","Lifestyle","美心西餅","Maxim's Caterers Limited","0.0","","2011-05-10","7212","https://itunes.apple.com/HK/app/id436310167"
"57","+13","Utilities","Google Chrome","Google LLC","0.0","","2012-06-28","7200","https://itunes.apple.com/HK/app/id535886823"
"58","+53","Finance","HSBC HK 香港滙豐流動理財","HSBC Global Services (UK) Limited","0.0","","2016-10-26","6787","https://itunes.apple.com/HK/app/id1164066737"
"59","+18","Shopping","Carousell","Carousell Pte. Ltd.","0.0","","2013-06-26","6785","https://itunes.apple.com/HK/app/id548607187"
"60","+77","Action","西遊記新傳－掛機版","zuijiakapai shouyou","0.0","","","6675","https://itunes.apple.com/HK/app/id1319762132"
"61","new","Reference","Emoji Merge","Piper Begg","0.0","","2018-11-01","6512","https://itunes.apple.com/HK/app/id1440706826"
"62","new","Card","榮耀對決","Chan Sam","0.0","","2019-01-27","6478","https://itunes.apple.com/HK/app/id1434640076"
"63","new","Card","臥龍無雙","Fan Xiaolong","0.0","","2018-11-05","6366","https://itunes.apple.com/HK/app/id1434041216"
"64","-2","Shopping","HKTVmall – 網上購物","Hong Kong Television Network Limited","0.0","","2014-11-12","6200","https://itunes.apple.com/HK/app/id910398738"
"65","new","Action","流星群俠傳:你，活過沒有","PoseidonGames","0.0","","2019-01-16","6134","https://itunes.apple.com/HK/app/id1440118036"
"66","+161","Action","梦回剑侠","倩 杨","0.0","","","6047","https://itunes.apple.com/HK/app/id1423982076"
"67","+8","Productivity","Google 雲端硬碟","Google LLC","0.0","","2012-06-28","6011","https://itunes.apple.com/HK/app/id507874739"
"68","+3","Travel","MTR Mobile","MTR Corporation Limited","0.0","","2010-05-13","5992","https://itunes.apple.com/HK/app/id369295276"
"69","-19","Card","萌將戰記-經典三國卡牌手游","Liu Tian","0.0","","","5954","https://itunes.apple.com/HK/app/id1367785009"
"70","new","Strategy","三國志全面戰爭：真實歷史演義的策略網路遊戲","Debra Olsen","0.0","","","5918","https://itunes.apple.com/HK/app/id1384336225"
"71","-53","Strategy","商業風雲-老闆我來做","zhang beichuang","0.0","60鑽石 : HK$ 8.00 / 280鑽石 : HK$ 28.00 / 300鑽石 : HK$ 38.00","2018-09-29","5873","https://itunes.apple.com/HK/app/id1418391045"
"72","new","Role Playing","桃花緣紀","EN Liang","0.0","60鑽石 : HK$ 8.00 / 300鑽石 : HK$ 38.00 / 900鑽石 : HK$ 118.00","2018-07-11","5834","https://itunes.apple.com/HK/app/id1393901957"
"73","+3","Lifestyle","支付宝 - 生活好，支付宝","Alipay (Hangzhou) Technology Co., Ltd.","0.0","","2009-10-15","5797","https://itunes.apple.com/HK/app/id333206289"
"74","new","Card","萌战西遊-卡牌西遊大亂鬥","Best Mobile Game","0.0","","2017-10-21","5793","https://itunes.apple.com/HK/app/id1295701215"
"75","+26","News","香港01 - 新聞資訊及生活服務","HK01 Company Limited","0.0","","2016-02-29","5688","https://itunes.apple.com/HK/app/id1084662006"
"76","-31","Card","西遊回合-單機變態版卡牌手游","peiqin ye","0.0","","2018-07-27","5682","https://itunes.apple.com/HK/app/id1406654795"
"77","-52","Adventure","荒野獵魔人：暗影入侵","Kai Yuan Cheng","0.0","","2018-12-03","5661","https://itunes.apple.com/HK/app/id1442439699"
"78","+53","Entertainment","流動投注服務 Mobile Betting Service","The Hong Kong Jockey Club","0.0","","2011-07-19","5607","https://itunes.apple.com/HK/app/id432462569"
"79","+46","Travel","Trip.com","Ctrip.com international","0.0","","2013-08-05","5582","https://itunes.apple.com/HK/app/id681752345"
"80","-42","Card","主公之怒 - 亂世爭霸","Ying Zhou","0.0","","","5526","https://itunes.apple.com/HK/app/id1383123992"
"81","-7","Strategy","PUBG MOBILE-全新地圖：LIVIK","Tencent Mobile International Limited","0.0","","2018-03-19","5489","https://itunes.apple.com/HK/app/id1330123889"
"82","+42","Social Networking","小红书 – 标记我的生活","Xingin","0.0","","2013-12-04","5455","https://itunes.apple.com/HK/app/id741292507"
"83","-10","Food & Drink","戶戶送：外賣美食","Deliveroo","0.0","","2015-11-26","5417","https://itunes.apple.com/HK/app/id1001501844"
"84","-80","Social Networking","WSTicK","Ho Chung Kwok","0.0","解鎖 - 新增可處理第16至30張的圖片和移除廣告 : HK$ 8.00","2018-11-20","5310","https://itunes.apple.com/HK/app/id1442273161"
