"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+28","News","香港01 - 新聞資訊及生活服務","HK01 Company Limited","0","","2016-02-29","165328","https://itunes.apple.com/HK/app/id1084662006"
"2","+1","Food & Drink","foodpanda - 線上美食訂購及生鮮雜貨外送","Foodpanda","0","","2013-11-25","86243","https://itunes.apple.com/HK/app/id758103884"
"3","new","Photo & Video","FaceApp - AI 臉部編輯器","FaceApp Inc","0","","2017-01-24","61243","https://itunes.apple.com/HK/app/id1180884341"
"4","+244","Social Networking","LIHKG 討論區","LIHKG Limited","0","","2016-11-25","50766","https://itunes.apple.com/HK/app/id1178373396"
"5","new","News","Now 新聞 - 24小時直播","PCCW Media Limited","0","","2012-01-09","50092","https://itunes.apple.com/HK/app/id480933058"
"6","+174","News","東網 - 東方日報","on.cc (HK) Limited","0","","2010-01-13","47486","https://itunes.apple.com/HK/app/id349812998"
"7","new","Action","憤怒的主公 – 策略卡牌手遊巨作","jiekun chen","0.0","","2018-10-10","44976","https://itunes.apple.com/HK/app/id1437378678"
"8","-3","Finance","AlipayHK (支付寶香港)","Alipay Payment Services (HK) Limited","0","","2017-05-24","40290","https://itunes.apple.com/HK/app/id1210638245"
"9","+103","Social Networking","Telegram Messenger","Telegram FZ-LLC","0","","2013-08-13","39406","https://itunes.apple.com/HK/app/id686449807"
"10","new","Strategy","進擊的巨人","遊戲酒吧","0.0","300 鑽石 : HK$ 38.00 / 600 鑽石 : HK$ 78.00 / 1200 鑽石 : HK$ 158.00","2019-07-11","38211","https://itunes.apple.com/HK/app/id1238647149"
"11","new","Shopping","DONKI","Pan Pacific Retail Management","0","","2019-07-21","37495","https://itunes.apple.com/HK/app/id1470192971"
"12","-6","Kids","War of Lords-3D Warfare","YUXIN CHEN","0.0","","2019-01-11","37450","https://itunes.apple.com/HK/app/id1447795738"
"13","new","Role Playing","妖仙令","Wonder Game","0.0","","2019-06-03","37323","https://itunes.apple.com/HK/app/id1462024821"
"14","-10","Lifestyle","UNIQLO Hong Kong & Macau","UNIQLO CO., LTD.","0","","2014-11-18","34263","https://itunes.apple.com/HK/app/id848062398"
"15","-7","Kids","盛唐幻夜：下輩子，換我守護你","PoseidonGames","0.0","300元寶 : HK$ 38.00 / 600元寶 : HK$ 78.00 / 60元寶 : HK$ 8.00","2020-05-15","33955","https://itunes.apple.com/HK/app/id1447834252"
