"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Education","Real英会話","LT Box Co., Ltd.","¥980","","2010-05-26","195067","https://itunes.apple.com/JP/app/id373563219"
"2","+1","Education","ニック式英会話ジム","INSTYLE GROUP","¥3,060","","2019-02-19","162922","https://itunes.apple.com/JP/app/id1441895583"
"3","-2","Medical","ヒューマン・アナトミー・アトラス2021","Visible Body","¥3,060","","2016-07-27","113672","https://itunes.apple.com/JP/app/id1117998129"
"4","+10","Games","ChartBook","Shuhei Sakai","¥120","","2020-06-03","80799","https://itunes.apple.com/JP/app/id1301900055"
"5","+1","Education","どんどん話すための瞬間英作文トレーニング","Beret Publishing Co. INC","¥1,220","おかわり！どんどん話すための瞬間英作文トレーニング : ¥860","2011-06-14","69271","https://itunes.apple.com/JP/app/id443332137"
"6","-2","Education","TEDICT","CoCO SWING","¥490","","2012-08-14","47040","https://itunes.apple.com/JP/app/id537961396"
"7","+12","Education","Toca Kitchen 2","Toca Boca AB","¥490","","2014-12-17","37590","https://itunes.apple.com/JP/app/id943869618"
"8","-","Music","iReal Pro","Technimo LLC","¥1,720","","2008-12-02","36393","https://itunes.apple.com/JP/app/id298206806"
"9","-2","Travel","旅行英会話 - Help me Travel","バイリンガール","¥1,100","","2018-09-27","34332","https://itunes.apple.com/JP/app/id1432582444"
"10","+2","Education","SPI言語 【Study Pro】","Study Pro","¥370","SPI英語(ENG) : ¥120","2011-11-03","33428","https://itunes.apple.com/JP/app/id476550251"
"11","+10","Education","Toca Hair Salon 3","Toca Boca AB","¥490","","2016-12-07","31134","https://itunes.apple.com/JP/app/id1119482395"
"12","-7","Medical","筋肉とキネシオロジー","Visible Body","¥3,060","","2012-02-28","30786","https://itunes.apple.com/JP/app/id504001448"
"13","+12","Education","「１級建築士」受験対策","TK office","0","","2013-04-04","30508","https://itunes.apple.com/JP/app/id628381163"
"14","+2","Education","SPI非言語 【Study Pro】","Study Pro","¥370","","2011-12-21","28243","https://itunes.apple.com/JP/app/id490470296"
"15","-","Music","楽譜スキャナー - Sheet Music Scanner","David Zemsky","¥490","","2014-06-11","26970","https://itunes.apple.com/JP/app/id884984324"
"16","-7","Medical","解剖学的構造と生理学","Visible Body","¥4,280","","2014-09-30","20848","https://itunes.apple.com/JP/app/id920133658"
"17","-4","Education","パブロフ簿記２級商業簿記","yudai yoseda","¥730","","2011-10-03","18026","https://itunes.apple.com/JP/app/id468640323"
"18","-7","Education","金のフレーズ 2","物書堂","¥610","","2017-05-07","13042","https://itunes.apple.com/JP/app/id1216020754"
