"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","new","Travel","실시간 항공기 - 항공편 추적기 및 날씨","Weather or Not Apps, LLC","0.0","실시간 항공기 프리미엄 : ￦3,900 / 실시간 항공기 프리미엄한달 : ￦6,000","2016-06-16","232533","https://itunes.apple.com/KR/app/id1097815000"
"2","new","Travel","Flightradar24 | Flight Tracker","Flightradar24 AB","0.0","Silver Plan - Monthly : ￦1,500 / Gold Plan - Monthly : ￦4,900","2010-07-21","95985","https://itunes.apple.com/KR/app/id382233851"
"3","new","Education","스픽 (Speak) - 영어회화, 스피킹, 발음","Speakeasy Labs","0","앱 출시 기념 이벤트 : ￦11,000 / 월간 이용권 : ￦29,000 / 연간 이용권 : ￦179,000","2017-12-21","80000","https://itunes.apple.com/KR/app/id1286609883"
"4","new","Travel","OkTalk 번역기","Zapps Mobi","0.0","Annual Premium Plan : ￦74,000 / OkTalk Pro for 1 year : ￦105,000 / OkTalk 프리미엄 : ￦9,900 / OkTalk 프리미엄 : ￦9,900","2019-02-19","57892","https://itunes.apple.com/KR/app/id1452146565"
"5","new","Travel","iTranslate Converse 음성 번역","iTranslate","0.0","iTranslate Pro : ￦11,000 / iTranslate PRO : ￦44,000","2017-08-03","39607","https://itunes.apple.com/KR/app/id1241264761"
"6","new","Travel","트라비포켓 - 여행가계부(여행 경비 관리)","jhcho","0.0","Pro 업그레이드 : ￦2,500","2013-08-05","30702","https://itunes.apple.com/KR/app/id673659438"
"7","new","Travel","LiveATC Air Radio","LiveATC.net","￦4,900","","2009-06-09","29028","https://itunes.apple.com/KR/app/id317809458"
"8","new","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","￦5,900","Augmented Reality : ￦3,900 / Access Plus 24 : ￦1,200 / Route Planner : ￦1,200","2012-10-08","26839","https://itunes.apple.com/KR/app/id563910324"
"9","new","Travel","지구본 3D - 지구 모형","Akadem GmbH","0.0","Full Pack : ￦25,000 / 1 Month Subscription : ￦19,000 / 3 Months Sale : ￦19,000","2017-03-19","24516","https://itunes.apple.com/KR/app/id1205858913"
"10","new","Travel","nemo 스페인어","Nemo Apps LLC","0.0","Nemo Spanish Foundation pack : ￦15,000","2012-01-01","20392","https://itunes.apple.com/KR/app/id487054746"
"11","new","Travel","루텔라 - 오디오 여행 가이드","Routela Inc.","0.0","Routela Audio Content basic : ￦1,200 / Routela Audio Contents T04P014 : ￦4,900 / Routela Audio Contents T06P014 : ￦7,500","2017-10-03","19535","https://itunes.apple.com/KR/app/id1271309999"
"12","new","Travel","Tourbar - 만나고 여행하기","Travel Community LLP","0.0","TourBar : ￦73,000 / Tourbar Premium : ￦36,000","2014-09-14","19103","https://itunes.apple.com/KR/app/id767432923"
"13","new","Travel","App in the Air","AITA LIMITED","0.0","일년생 식물구독을 신청하면 실시간 : ￦40,000 / 모든 항공편 알림을 위한 평생 문자/푸시 구독. : ￦65,000 / 월간 구독을 신청하면 실시간 : ￦6,000","2012-05-31","18704","https://itunes.apple.com/KR/app/id527299553"
"14","new","Travel","nemo 프랑스어","Nemo Apps LLC","0.0","Nemo French Foundation pack : ￦15,000","2011-12-21","17458","https://itunes.apple.com/KR/app/id487067065"
"15","new","Travel","Sygic Travel 오프라인 지도 & 여행 플래너","Tripomatic s.r.o.","0.0","Sygic Travel Premium : ￦25,000 / Sygic Travel Premium Monthly : ￦4,900 / Sygic Travel Premium Yearly : ￦19,000","2012-04-24","17455","https://itunes.apple.com/KR/app/id519058033"
"16","new","Travel","Metro Barcelona offline TBM","Samuel Ferrier","0.0","Premium Metro : ￦5,900","2016-04-15","16957","https://itunes.apple.com/KR/app/id1100638484"
"17","new","Travel","TripIt: Travel Planner","TripIt","0.0","TripIt Pro (1 Year) : ￦60,000","2009-04-10","16262","https://itunes.apple.com/KR/app/id311035142"
"18","new","Travel","CalConvert : 환율 계산기","Currency Converter & Calculator, Taschenrechner, Calculatrice, Calculadora","0.0","광고 정지 : ￦21,000 / 5 태마를 포함하는 팩 : ￦2,500 / All Skins : ￦5,900","2011-04-22","14513","https://itunes.apple.com/KR/app/id426007025"
"19","new","Travel","세계의 안개 (Fog of World)","Ollix","￦19,000","","2012-09-18","14003","https://itunes.apple.com/KR/app/id505367096"
"20","new","Travel","핫츠고 플랜 (HOTSGO PLAN) - 여행일정 관리","minicat","0.0","HOTSGO PLAN Pro : ￦5,900","2017-08-08","13981","https://itunes.apple.com/KR/app/id1267418969"
"21","new","Travel","nemo 러시아어","Nemo Apps LLC","0.0","Nemo Russian Foundation pack : ￦15,000","2011-12-28","13891","https://itunes.apple.com/KR/app/id487071813"
