"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Kids","블레이드&소울 레볼루션","Netmarble Corporation","0.0","푸른 신석 4,000개 : ￦109,000 / 월간 목판 주화 패키지 : ￦55,000 / 이벤트 패키지 5 : ￦5,900","2018-12-04","231458","https://itunes.apple.com/KR/app/id1220720235"
"2","+6","Action","리니지M(12)","NCSOFT","0.0","132 다이아 : ￦3,900 / 440 다이아 : ￦12,000 / 1,320 다이아 : ￦37,000","2017-06-19","196376","https://itunes.apple.com/KR/app/id1128255542"
"3","+2","Action","검은사막 모바일","Pearl Abyss Corp.","0.0","120펄상자 : ￦3,900 / 200펄상자 : ￦5,900 / 400펄상자 : ￦11,000","2018-02-27","72507","https://itunes.apple.com/KR/app/id1323002999"
"4","-","Arcade","브롤스타즈","Supercell","0.0","보석 30개 : ￦2,500 / 보석 80개 : ￦5,900 / 보석 170개 : ￦12,000","2018-12-12","62175","https://itunes.apple.com/KR/app/id1229016807"
"5","-2","Simulation","FIFA ONLINE 4 M by EA SPORTS™","NEXON Company","0.0","MC 390 : ￦3,900 / MC 590 + 12 : ￦5,900 / MC 1,100 + 44 : ￦11,000","2018-08-01","60364","https://itunes.apple.com/KR/app/id1273957743"
"6","-4","Entertainment","카카오페이지","Kakao Page Corp.","0.0","1000캐시 : ￦1,200 / 카카오페이지 10000캐시 상품 (이전 상품) : ￦12,000 / 10,000캐시 : ￦11,000","2013-04-09","57226","https://itunes.apple.com/KR/app/id616643813"
"7","-","Role Playing","리니지2 레볼루션","Netmarble Corporation","0.0","90 다이아몬드 : ￦3,900 / 150+55 다이아 : ￦5,900 / 430  다이아 : ￦11,000","2016-12-13","56337","https://itunes.apple.com/KR/app/id1090814275"
"8","+14","Strategy","Lords Mobile: 온라인 영웅 전쟁 RPG","IGG.COM","0.0","스페셜 콤보 : ￦1,200 / 800 수정 콤보-G : ￦5,900 / 800 수정 콤보-E : ￦5,900","2016-03-30","52988","https://itunes.apple.com/KR/app/id1071976327"
"9","-3","Social Networking","카카오톡 KakaoTalk","Kakao Corp.","0.0","Item Ticket : ￦2,500 / 200초코 : ￦2,500 / 300초코 : ￦3,900","2010-03-17","50733","https://itunes.apple.com/KR/app/id362057947"
"10","+1","Board","모두의마블","Netmarble Corporation","0.0","모두의마블_다이아20 : ￦2,500 / 모두의마블_다이아30 : ￦2,500 / 모두의마블_다이아50 : ￦4,900","2013-06-10","40564","https://itunes.apple.com/KR/app/id646315802"
"11","+1","Photo & Video","YouTube","Google LLC","0.0","YouTube Red : ￦11,500 / Membership : ￦11,500 / Movies & Shows : ￦1,200","2012-09-11","31625","https://itunes.apple.com/KR/app/id544007664"
"12","-2","Entertainment","네이버 웹툰 - Naver Webtoon","NAVER WEBTOON CORP.","0.0","쿠키 10개 : ￦1,200 / 쿠키 49개 : ￦5,900 / 쿠키 100개 : ￦12,000","2009-05-29","31476","https://itunes.apple.com/KR/app/id315795555"
"13","-4","Simulation","왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자","Guangzhou BanFu Information Technology Company Limited.","0.0","60원보 : ￦1,200 / 300원보 : ￦5,900 / 680원보 : ￦12,000","2018-03-31","28971","https://itunes.apple.com/KR/app/id1339553880"
"14","new","Role Playing","린: 더 라이트브링어","NEXON Company","0.0","콤보 패키지 : ￦1,200 / 연쇄콤보패키지 1 : ￦11,000 / 기사단 패키지 : ￦3,900","2019-03-13","27586","https://itunes.apple.com/KR/app/id1435864042"
"15","-","Entertainment","wavve(웨이브)","Content Wavve Corp.","0.0","실시간TV 이용권 (모바일 전용) : ￦7,000 / 실시간TV 이용권 (모바일+PC+TV) : ￦8,500 / 실시간TV 초고화질 이용권 (모바일+PC+TV) : ￦12,000","2015-06-13","22147","https://itunes.apple.com/KR/app/id987782077"
"16","+4","Action","배틀그라운드","PUBG Corporation","0.0","60UnknownCash : ￦1,200 / 180UnknownCash : ￦3,900 / 600UnknownCash : ￦12,000","2018-05-15","19781","https://itunes.apple.com/KR/app/id1366526331"
"17","+12","Action","세븐나이츠","Netmarble Corporation","0.0","3900원 상품 : ￦3,900 / 5900원 상품 : ￦5,900 / 12000원 상품 : ￦12,000","2014-03-06","19668","https://itunes.apple.com/KR/app/id741949324"
"18","-2","Entertainment","Netflix","Netflix, Inc.","0.0","Netflix 프리미엄 : ￦14,500 / Netflix 스탠다드 : ￦12,000 / Netflix 베이식 : ￦9,500","2016-01-06","18753","https://itunes.apple.com/KR/app/id363590051"
"19","-5","Books","SERIES - 네이버 시리즈","NAVER WEBTOON CORP.","0.0","쿠키 10개 : ￦1,200 / 쿠키 49개 : ￦5,900 / 쿠키 100개 : ￦12,000","2011-10-19","18736","https://itunes.apple.com/KR/app/id433592412"
"20","-1","Entertainment","왓챠 - WATCHA","Watcha, Inc.","0.0","(판매중단) 모바일 이용권 - 무료체험 포함 : ￦7,900 / 베이직 이용권 : ￦7,900 / 프리미엄 이용권 : ￦13,000","2016-05-23","16494","https://itunes.apple.com/KR/app/id1096493180"
"21","-4","Action","오크","Efun","0.0","60CP : ￦1,200 / 550CP : ￦11,000 / 5200CP : ￦99,000","2018-11-08","16160","https://itunes.apple.com/KR/app/id1425791762"
"22","-4","Arcade","메이플스토리M","NEXON Company","0.0","크리스탈 한 줌 : ￦2,500 / 크리스탈 주머니 : ￦5,900 / 크리스탈 바구니 : ￦9,900","2016-10-12","15193","https://itunes.apple.com/KR/app/id1133463693"
"23","+1","Strategy","황제라 칭하라","Clicktouch Co.,Ltd.","0.0","60원보 : ￦1,200 / 300원보 : ￦5,900 / 680원보 : ￦12,000","2018-09-18","15147","https://itunes.apple.com/KR/app/id1418864900"
"24","-1","Music","멜론(Melon)","Kakao M Corp.","0.0","i-스트리밍 플러스 티켓 30일 : ￦15,000 / i-스트리밍 티켓 30일 : ￦9,900","2011-02-14","13324","https://itunes.apple.com/KR/app/id415597317"
"25","+16","Sportsgame","이사만루2019","Netmarble Corporation","0.0","60 다이아 충전 : ￦3,900 / 100 다이아 충전 : ￦5,900 / 200다이아 충전 : ￦12,000","2016-04-04","13065","https://itunes.apple.com/KR/app/id1055893062"
"26","-1","Entertainment","Spoon 스푼: 오디오 플랫폼, 라이브 방송, 캐스트","Spoon Radio","0.0","10스푼 : ￦1,200 / 50스푼 : ￦5,900 / 100스푼 : ￦12,000","2015-10-12","12158","https://itunes.apple.com/KR/app/id1040047095"
"27","-14","Simulation","삼국지M","Efun","0.0","55금화 : ￦1,200 / 280금화 : ￦5,900 / 880금화 : ￦19,000","2018-03-13","11974","https://itunes.apple.com/KR/app/id1305691785"
"28","-1","Arcade","쿠키런: 오븐브레이크","Devsisters","0.0","스페셜 기간 패키지 A1 : ￦1,200 / 쿠키런 로얄 클럽 가입 : ￦3,900 / 초급 스터타팩 : ￦5,900","2016-10-26","11849","https://itunes.apple.com/KR/app/id963067330"
"29","+2","Strategy","서머너즈 워: 천공의 아레나","Com2uS Corp.","0.0","크리스탈 더미 : ￦12,000 / 크리스탈 궤짝 : ￦119,000 / 빛어둠 팩 : ￦37,000","2014-04-23","11228","https://itunes.apple.com/KR/app/id852912420"
"30","+3","Music","벅스 - Bugs","NHN BUGS Corporation","0.0","듣기+무제한 저장 (매월) : ￦9,500 / 듣기+무제한 저장 (매월) : ￦9,500 / 듣기 (매월) : ￦7,000","2010-01-03","11122","https://itunes.apple.com/KR/app/id348555322"
"31","-10","Role Playing","신명","JUN HAI NETWORK LIMITED","0.0","전설신병상자 : ￦3,900 / 275선옥 : ￦5,900 / 550선옥 : ￦12,000","2019-10-31","10804","https://itunes.apple.com/KR/app/id1434818399"
"32","-","Role Playing","에픽세븐","Smilegate Megaport","0.0","월정액 패키지 : ￦5,900 / 월소환 패키지2 : ￦119,000 / 웰컴 패키지 : ￦3,900","2018-08-31","9919","https://itunes.apple.com/KR/app/id1322399438"
"33","+5","Social Networking","아자르 - 새 친구로 일상을 새로고침","Hyperconnect","0.0","보석 1200 개 : ￦12,000 / 보석 500 개 : ￦5,900 / Gem Package : ￦5,900","2015-06-11","8732","https://itunes.apple.com/KR/app/id972558973"
"34","+5","Strategy","마피아 시티(한국어)","YOTTA GAMES LIMITED","0.0","700 Gold : ￦5,900 / 3400 Gold : ￦25,000 / 1600 Gold : ￦12,000","2018-10-29","8379","https://itunes.apple.com/KR/app/id1438495856"
"35","+16","Puzzle","꿈의 집 (Homescapes)","Playrix","0.0","동전 한줌 : ￦1,200 / 초보자 팩 : ￦2,500","2017-09-19","7967","https://itunes.apple.com/KR/app/id1195621598"
"36","-","Action","붕괴3rd","miHoYo Limited","0.0","65수정+65수정 : ￦1,200 / 330수정+330수정 : ￦5,900 / 660수정+660수정 : ￦12,000","2017-10-19","7504","https://itunes.apple.com/KR/app/id1286705196"
"37","-7","Role Playing","아리엘","Eyougame","0.0","585다이아 : ￦12,000 / 175다이아 : ￦3,900 / 265다이아 : ￦5,900","2019-01-17","7411","https://itunes.apple.com/KR/app/id1443442722"
