"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Role Playing","라이즈 오브 킹덤즈","Lilith Games","0","120 보석 패키지 : ￦1,200 / 200 보석 선물 : ￦1,200 / 250 보석 패키지 : ￦2,500","2019-09-02","214214","https://itunes.apple.com/KR/app/id1474599374"
"2","+1","Social Networking","카카오톡 KakaoTalk","Kakao Corp.","0","Item Ticket : ￦2,500 / 200초코 : ￦2,500 / 300초코 : ￦3,900","2010-03-17","155916","https://itunes.apple.com/KR/app/id362057947"
"3","-1","Action","리니지M","NCSOFT","0","120 다이아 : ￦3,900 / 1,200 다이아 : ￦33,000 / 400 다이아 : ￦11,000","2019-09-24","121677","https://itunes.apple.com/KR/app/id1474589366"
"4","new","Adventure","V4","NEXON Company","0","120 레드 젬 : ￦3,900 / 400 레드 젬 : ￦11,000 / 40 레드 젬 : ￦1,200","2019-11-05","79350","https://itunes.apple.com/KR/app/id1454477270"
"5","-1","Photo & Video","YouTube","Google LLC","0","YouTube Red : ￦11,500 / Membership : ￦11,500 / Movies & Shows : ￦1,200","2012-09-11","68820","https://itunes.apple.com/KR/app/id544007664"
"6","-1","Entertainment","카카오페이지","Kakao Page Corp.","0","1000캐시 : ￦1,200 / 카카오페이지 10000캐시 상품 (이전 상품) : ￦12,000 / 10,000캐시 : ￦11,000","2013-04-09","53489","https://itunes.apple.com/KR/app/id616643813"
"7","+2","Simulation","FIFA ONLINE 4 M by EA SPORTS™","NEXON Company","0","MC 390 : ￦3,900 / MC 590 + 12 : ￦5,900 / MC 1,100 + 44 : ￦11,000","2018-08-01","46739","https://itunes.apple.com/KR/app/id1273957743"
"8","new","Action","리니지2M","NCSOFT","0","120 다이아 : ￦3,900 / 400 다이아 : ￦11,000 / 4,000 다이아 : ￦115,000","2019-11-24","40000","https://itunes.apple.com/KR/app/id1478227443"
"9","-3","Entertainment","네이버 웹툰 - Naver Webtoon","NAVER WEBTOON CORP.","0","쿠키 10개 : ￦1,200 / 쿠키 49개 : ￦5,900 / 쿠키 100개 : ￦12,000","2009-05-29","38504","https://itunes.apple.com/KR/app/id315795555"
"10","-","Role Playing","리니지2 레볼루션","Netmarble Corporation","0","90 다이아몬드 : ￦3,900 / 150+55 다이아 : ￦5,900 / 430  다이아 : ￦11,000","2016-12-13","28166","https://itunes.apple.com/KR/app/id1090814275"
"11","-3","Adventure","라플라스M","ZlongGames","0","서포터 츄카 : ￦3,900 / 헬릭스 60개 : ￦1,200 / 신입선물 : ￦1,200","2019-07-16","26989","https://itunes.apple.com/KR/app/id1455432291"
"12","-1","Action","기적의 검","4399 KOREA","0","기적의 검 60 다이아 : ￦1,200 / 기적의 검 300 다이아 : ￦5,900 / 기적의 검 1280 다이아 : ￦25,000","2019-09-08","26433","https://itunes.apple.com/KR/app/id1442478849"
"13","-1","Books","SERIES - 네이버 시리즈","NAVER WEBTOON CORP.","0","쿠키 10개 : ￦1,200 / 쿠키 49개 : ￦5,900 / 쿠키 100개 : ￦12,000","2011-10-19","25390","https://itunes.apple.com/KR/app/id433592412"
"14","-","Entertainment","wavve(웨이브)","Content Wavve Corp.","0","실시간TV 이용권 (모바일 전용) : ￦7,000 / 실시간TV 이용권 (모바일+PC+TV) : ￦8,500 / 실시간TV 초고화질 이용권 (모바일+PC+TV) : ￦12,000","2015-06-13","24133","https://itunes.apple.com/KR/app/id987782077"
"15","+1","Action","리니지M(12)","NCSOFT","0","132 다이아 : ￦3,900 / 440 다이아 : ￦12,000 / 1,320 다이아 : ￦37,000","2017-06-19","22845","https://itunes.apple.com/KR/app/id1128255542"
"16","+2","Arcade","메이플스토리M","NEXON Company","0","크리스탈 한 줌 : ￦2,500 / 크리스탈 주머니 : ￦5,900 / 크리스탈 바구니 : ￦9,900","2016-10-12","20482","https://itunes.apple.com/KR/app/id1133463693"
"17","-4","Role Playing","블레이드&소울 레볼루션","Netmarble Corporation","0","푸른 신석 4,000개 : ￦109,000 / 월간 목판 주화 패키지 : ￦55,000 / 이벤트 패키지 5 : ￦5,900","2018-12-04","20421","https://itunes.apple.com/KR/app/id1220720235"
"18","-11","Role Playing","달빛조각사","Kakao Games Corp.","0","스타터 패키지 : ￦5,900 / 성장 패키지 : ￦33,000 / 매일 나비 혜택 : ￦11,000","2019-10-08","20252","https://itunes.apple.com/KR/app/id1469869761"
"19","-","Simulation","왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자","Guangzhou BanFu Information Technology Company Limited.","0","60원보 : ￦1,200 / 300원보 : ￦5,900 / 680원보 : ￦12,000","2018-03-31","18586","https://itunes.apple.com/KR/app/id1339553880"
"20","-","Entertainment","왓챠 - WATCHA","Watcha, Inc.","0","(판매중단) 모바일 이용권 - 무료체험 포함 : ￦7,900 / 베이직 이용권 : ￦7,900 / 프리미엄 이용권 : ￦13,000","2016-05-23","16130","https://itunes.apple.com/KR/app/id1096493180"
"21","+8","Action","배틀그라운드","PUBG Corporation","0","60UnknownCash : ￦1,200 / 180UnknownCash : ￦3,900 / 600UnknownCash : ￦12,000","2018-05-15","15907","https://itunes.apple.com/KR/app/id1366526331"
"22","-1","Action","검은사막 모바일","Pearl Abyss Corp.","0","120펄상자 : ￦3,900 / 200펄상자 : ￦5,900 / 400펄상자 : ￦11,000","2018-02-27","15494","https://itunes.apple.com/KR/app/id1323002999"
"23","+1","Music","멜론(Melon)","Kakao M Corp.","0","i-스트리밍 플러스 티켓 30일 : ￦15,000 / i-스트리밍 티켓 30일 : ￦9,900","2011-02-14","15239","https://itunes.apple.com/KR/app/id415597317"
"24","-1","Entertainment","Netflix","Netflix, Inc.","0","Netflix 프리미엄 : ￦14,500 / Netflix 스탠다드 : ￦12,000 / Netflix 베이식 : ￦9,500","2016-01-06","14203","https://itunes.apple.com/KR/app/id363590051"
"25","-10","Strategy","랑그릿사","ZlongGames","0","30크리스탈 : ￦1,200 / 150크리스탈 : ￦5,900 / 310크리스탈 : ￦12,000","2019-06-03","13929","https://itunes.apple.com/KR/app/id1450127722"
"26","-4","Strategy","황제라 칭하라","Clicktouch Co.,Ltd.","0","60원보 : ￦1,200 / 300원보 : ￦5,900 / 680원보 : ￦12,000","2018-09-18","13447","https://itunes.apple.com/KR/app/id1418864900"
"27","-1","Arcade","쿠키런: 오븐브레이크","Devsisters","0","스페셜 기간 패키지 A1 : ￦1,200 / 쿠키런 로얄 클럽 가입 : ￦3,900 / 초급 스터타팩 : ￦5,900","2016-10-26","12864","https://itunes.apple.com/KR/app/id963067330"
"28","-11","Adventure","오늘도 우라라 원시 헌팅 라이프","X.D. Global","0","60 진주 : ￦1,200 / 진주 축복(30일) : ￦5,900 / 월간 카드(30일) : ￦5,900","2019-09-11","11172","https://itunes.apple.com/KR/app/id1473544990"
"29","-1","Arcade","브롤스타즈","Supercell","0","보석 30개 : ￦2,500 / 보석 80개 : ￦5,900 / 보석 170개 : ￦12,000","2018-12-12","10828","https://itunes.apple.com/KR/app/id1229016807"
"30","-3","Board","모두의마블","Netmarble Corporation","0","모두의마블_다이아20 : ￦2,500 / 모두의마블_다이아30 : ￦2,500 / 모두의마블_다이아50 : ￦4,900","2013-06-10","9963","https://itunes.apple.com/KR/app/id646315802"
"31","+2","Entertainment","Spoon 스푼: 오디오 플랫폼, 라이브 방송, 캐스트","Spoon Radio","0","10스푼 : ￦1,200 / 50스푼 : ￦5,900 / 100스푼 : ￦12,000","2015-10-12","9922","https://itunes.apple.com/KR/app/id1040047095"
"32","-2","Music","벅스 - Bugs","NHN BUGS Corporation","0","듣기+무제한 저장 (매월) : ￦9,500 / 듣기+무제한 저장 (매월) : ￦9,500 / 듣기 (매월) : ￦7,000","2010-01-03","9766","https://itunes.apple.com/KR/app/id348555322"
