"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Photo & Video","Analog Paris","ordinaryfactory Inc.","￦1,200","","2016-03-17","196831","https://itunes.apple.com/KR/app/id1035219562"
"2","+127","Strategy","카툰 크래프트","ParkPill","￦1,200","Golden Tickets : ￦500 / Premium Retry : ￦500 / Chapter 2 Early Access : ￦500","2018-06-23","129854","https://itunes.apple.com/KR/app/id1389133177"
"3","+1","Photo & Video","Analog Wedding","ordinaryfactory Inc.","￦1,200","","2015-06-26","107065","https://itunes.apple.com/KR/app/id992047786"
"4","-2","Photo & Video","@picn2k camera (피크닉 카메라)","JIN WOOK KOO","￦2,500","","2018-06-18","104631","https://itunes.apple.com/KR/app/id1376609012"
"5","+2","Adventure","Minecraft","Mojang","￦8,900","Realms Plus:10 Friends w/trial : ￦9,500 / Minecraft Store Item 6 : ￦7,500 / Minecraft Store Item 2 : ￦2,500","2011-11-17","82980","https://itunes.apple.com/KR/app/id479516143"
"6","-3","Strategy","에버테일","ZigZaGame Inc.","0","125 Soul Stones : ￦4,900 / 1025 Soul Stones : ￦30,000 / 4175 Soul Stones : ￦99,000","2019-03-21","76889","https://itunes.apple.com/KR/app/id1263365153"
"7","-1","Photo & Video","Analog Tokyo","ordinaryfactory Inc.","￦1,200","","2015-02-05","49717","https://itunes.apple.com/KR/app/id961932335"
"8","+4","Adventure","Pocket Build","MoonBear LTD","￦1,200","Micro Tip : ￦500 / Power Builder (weekly) : ￦1,500 / Power Builder (monthly) : ￦4,000","2017-10-31","42497","https://itunes.apple.com/KR/app/id1293681293"
"9","-1","Photo & Video","SOVS 소브스 - 구도 카메라","SOVS Co., Ltd","￦1,200","","2017-12-23","35494","https://itunes.apple.com/KR/app/id1326747827"
"10","-","Photo & Video","Analog Brooklyn","ordinaryfactory Inc.","￦1,200","","2018-12-16","34890","https://itunes.apple.com/KR/app/id1138250941"
"11","-2","Simulation","Football Manager 2019 Mobile","SEGA","$8.99","","2018-11-02","34815","https://itunes.apple.com/KR/app/id1437397276"
"12","+21","Photo & Video","페이카 Filmlike","Hyun-il Kim","￦1,200","","2017-09-30","32869","https://itunes.apple.com/KR/app/id1286255182"
"13","-2","Photo & Video","FILCA - SLR 필름 카메라","Cheol Kim","￦4,900","UPGRADE PRO VERSION : ￦4,900 / KODAK SERIES FILM : ￦2,500 / RETRO SERIES FILM : ￦2,500","2018-09-22","23194","https://itunes.apple.com/KR/app/id1436429074"
"14","-1","Photo & Video","Analog Jeju","ordinaryfactory Inc.","￦1,200","","2015-07-16","22984","https://itunes.apple.com/KR/app/id1017225151"
"15","-10","Role Playing","Stardew Valley","Chucklefish Limited","￦9,900","","2018-10-23","22921","https://itunes.apple.com/KR/app/id1406710800"
"16","+9","Photo & Video","Analog London","ordinaryfactory Inc.","￦1,200","","2015-09-23","21735","https://itunes.apple.com/KR/app/id1035219553"
"17","-3","Photo & Video","Gudak Cam","Screw Bar Inc.","￦1,200","Black&White Flim : ￦1,200","2017-06-07","21050","https://itunes.apple.com/KR/app/id1237692856"
