"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel","旅行英会話 - Help me Travel","バイリンガール","¥1,080","","2018-09-27","214637","https://itunes.apple.com/JP/app/id1432582444"
"2","-","Travel","Flightradar24 | フライトトラッカー","Flightradar24 AB","0.0","","2010-07-21","211041","https://itunes.apple.com/JP/app/id382233851"
"3","-","Travel","フライトライブ - フライトレーダー＆天気情報","Weather or Not Apps, LLC","0.0","","2016-06-16","79407","https://itunes.apple.com/JP/app/id1097815000"
"4","-","Travel","iTranslate Converse 翻訳","iTranslate","0.0","","2017-08-03","62679","https://itunes.apple.com/JP/app/id1241264761"
"5","+15","Travel","世界の霧","Ollix","¥1,400","","2012-09-18","61856","https://itunes.apple.com/JP/app/id505367096"
"6","+2","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","¥600","","2012-10-08","36554","https://itunes.apple.com/JP/app/id563910324"
"7","+4","Travel","旅の指さし会話帳アプリ「YUBISASHI」22か国以上対応","YUBISASHI (Joho Center Publishing CO,Ltd)","0.0","","2014-05-30","35960","https://itunes.apple.com/JP/app/id811094280"
"8","+2","Travel","御朱印マップ","Tateaki Uehara","0.0","","2015-01-06","32967","https://itunes.apple.com/JP/app/id953694060"
"9","-2","Travel","nemo 韓国語","Nemo Apps LLC","0.0","","2011-12-21","31635","https://itunes.apple.com/JP/app/id487077174"
"10","-5","Travel","LiveATC Air Radio","LiveATC.net","¥480","","2009-06-09","31505","https://itunes.apple.com/JP/app/id317809458"
"11","+29","Travel","VoiTra Pro","otar mosidze","0.0","1ヶ月定期利用 : ¥580","2018-11-28","27405","https://itunes.apple.com/JP/app/id1441516811"
"12","-","Travel","まっぷるマガジン -定番旅行ガイドブック","Shobunsha Publications, Inc.","0.0","","2018-05-21","19356","https://itunes.apple.com/JP/app/id498403950"
"13","-4","Travel","ことりっぷ電子ガイドブック","Shobunsha Publications, Inc.","0.0","","2018-05-21","19285","https://itunes.apple.com/JP/app/id404970558"
"14","+15","Travel","App in the Air","AITA LIMITED","0.0","","2012-05-31","18848","https://itunes.apple.com/JP/app/id527299553"
"15","+9","Travel","nemo フランス語","Nemo Apps LLC","0.0","","2011-12-21","18498","https://itunes.apple.com/JP/app/id487067065"
"16","-2","Travel","nemo タイ語","Nemo Apps LLC","0.0","","2011-12-28","17702","https://itunes.apple.com/JP/app/id487076453"
"17","-2","Travel","英会話「ネイティブ1000人と作った英会話～旅行英会話編～」","Yasunori Numakoshi","¥1,200","","2016-12-15","17011","https://itunes.apple.com/JP/app/id1172442916"
"18","+8","Travel","nemo ベトナム語","Nemo Apps LLC","0.0","","2013-07-24","16839","https://itunes.apple.com/JP/app/id635605857"
"19","-2","Travel","nemo ポルトガル語（ブラジル）","Nemo Apps LLC","0.0","","2012-01-01","15213","https://itunes.apple.com/JP/app/id487058704"
"20","+1","Travel","世界の路線図・オフライン対応","Urban-Map","0.0","","2015-10-03","15200","https://itunes.apple.com/JP/app/id1032469973"
"21","+2","Travel","PeakFinder AR","Fabio Soldati","¥600","","2010-03-12","14858","https://itunes.apple.com/JP/app/id357421934"
"22","-9","Travel","nemo スペイン語","Nemo Apps LLC","0.0","","2012-01-01","13779","https://itunes.apple.com/JP/app/id487054746"
"23","-17","Travel","Pokke［ポッケ］オフライン機能で、海外旅行にも便利。","MEBUKU","0.0","ローマ : ¥1,220 / フィレンツェ : ¥980 / ミラノ : ¥610","2016-06-20","12894","https://itunes.apple.com/JP/app/id1124486160"
"24","-6","Travel","nemo イタリア語","Nemo Apps LLC","0.0","","2012-01-01","12355","https://itunes.apple.com/JP/app/id487064887"
"25","+2","Travel","ことりっぷ 会話帖","Shobunsha Publications, Inc.","0.0","イタリア語コンテンツ一式 : ￦3,900 / スペイン語コンテンツ一式 : ￦3,900 / タイ語コンテンツ一式 : ￦3,900","2012-11-26","11678","https://itunes.apple.com/JP/app/id571623264"
"26","+2","Travel","レールチャレンジ","Hideki Hara","0.0","","2020-05-13","11554","https://itunes.apple.com/JP/app/id1054431295"
"27","+33","Travel","OkTalkトランスレータ","Zapps Mobi","0.0","","2019-02-19","10877","https://itunes.apple.com/JP/app/id1452146565"
"28","-6","Travel","Louvre : ma visite","MUSEE DU LOUVRE","0.0","","2016-07-05","10447","https://itunes.apple.com/JP/app/id1100629786"
"29","-10","Travel","nemo アメリカ英語","Nemo Apps LLC","0.0","","2011-12-21","10422","https://itunes.apple.com/JP/app/id487069717"
"30","+32","Travel","OpenADSB","Steve Kuo","¥720","","2018-01-19","9718","https://itunes.apple.com/JP/app/id1178703539"
"31","-","Travel","nemo ロシア語","Nemo Apps LLC","0.0","","2011-12-28","9666","https://itunes.apple.com/JP/app/id487071813"
"32","-16","Travel","nemo 中国語","Nemo Apps LLC","0.0","","2011-04-20","9464","https://itunes.apple.com/JP/app/id430676177"
"33","+3","Travel","nemo インドネシア語","Nemo Apps LLC","0.0","","2011-12-21","9017","https://itunes.apple.com/JP/app/id487074209"
"34","+5","Travel","フライトレーダー24(Flight Live), 天気情報","2traces","0.0","","2017-06-12","8595","https://itunes.apple.com/JP/app/id1228730481"
"35","-3","Travel","ON THE TRIP 旅の体験をふくらませる","ON THE TRIP","0.0","大地の芸術祭 : ¥610 / 浅草寺 : ¥120 / Daichi Art Festival : ¥610","2017-05-18","8393","https://itunes.apple.com/JP/app/id1221976012"
