"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Travel","旅行英会話 - Help me Travel","バイリンガール","¥1,080","","2018-09-27","117647","https://itunes.apple.com/JP/app/id1432582444"
"2","-1","Travel","Flightradar24 | フライトトラッカー","Flightradar24 AB","0.0","","2010-07-21","88985","https://itunes.apple.com/JP/app/id382233851"
"3","-","Travel","フライトライブ - フライトレーダー＆天気情報","Weather or Not Apps, LLC","0.0","","2016-06-16","39206","https://itunes.apple.com/JP/app/id1097815000"
"4","+2","Travel","iTranslate Converse 翻訳","iTranslate","0.0","","2017-08-03","28757","https://itunes.apple.com/JP/app/id1241264761"
"5","-","Travel","PeakFinder AR","Fabio Soldati","¥600","","2010-03-12","23978","https://itunes.apple.com/JP/app/id357421934"
"6","+2","Travel","VoiTra Pro","otar mosidze","0.0","1ヶ月定期利用 : ¥580","2018-11-28","17398","https://itunes.apple.com/JP/app/id1441516811"
"7","-3","Travel","御朱印マップ","Tateaki Uehara","0.0","","2015-01-06","16833","https://itunes.apple.com/JP/app/id953694060"
"8","+2","Travel","世界の霧","Ollix","¥1,600","","2012-09-18","16679","https://itunes.apple.com/JP/app/id505367096"
"9","+2","Travel","LiveATC Air Radio","LiveATC.net","¥480","","2009-06-09","14990","https://itunes.apple.com/JP/app/id317809458"
"10","+2","Travel","nemo 韓国語","Nemo Apps LLC","0.0","","2011-12-21","12234","https://itunes.apple.com/JP/app/id487077174"
"11","+2","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","¥600","","2012-10-08","12229","https://itunes.apple.com/JP/app/id563910324"
"12","+2","Travel","OkTalkトランスレータ","Zapps Mobi","0.0","","2019-02-19","12097","https://itunes.apple.com/JP/app/id1452146565"
"13","+3","Travel","App in the Air","AITA LIMITED","0.0","","2012-05-31","10369","https://itunes.apple.com/JP/app/id527299553"
"14","-7","Travel","旅の指さし会話帳アプリ「YUBISASHI」22か国以上対応","YUBISASHI (Joho Center Publishing CO,Ltd)","0.0","","2014-05-30","9515","https://itunes.apple.com/JP/app/id811094280"
"15","+5","Travel","nemo タイ語","Nemo Apps LLC","0.0","","2011-12-28","9127","https://itunes.apple.com/JP/app/id487076453"
"16","+3","Travel","まっぷるマガジン -定番旅行ガイドブック","Shobunsha Publications, Inc.","0.0","","2018-05-21","8166","https://itunes.apple.com/JP/app/id498403950"
"17","+7","Travel","ことりっぷ電子ガイドブック","Shobunsha Publications, Inc.","0.0","","2018-05-21","7886","https://itunes.apple.com/JP/app/id404970558"
"18","+5","Travel","nemo フランス語","Nemo Apps LLC","0.0","","2011-12-21","7791","https://itunes.apple.com/JP/app/id487067065"
"19","+9","Travel","Pokke［ポッケ］オフライン機能で、海外旅行にも便利。","MEBUKU","0.0","ローマ : ¥1,220 / フィレンツェ : ¥980 / ミラノ : ¥610","2016-06-20","7150","https://itunes.apple.com/JP/app/id1124486160"
"20","-11","Travel","旅行業務取扱管理者試験 2020","JTB Tourism Research & Consulting Co.","0.0","2018 旅行業法令 : ¥730 / 2018 旅行業約款、運送・宿泊約款 : ¥860 / 2018 国内運賃・料金 : ¥980","2014-08-19","7145","https://itunes.apple.com/JP/app/id909535982"
"21","+1","Travel","Louvre : ma visite","MUSEE DU LOUVRE","0.0","","2016-07-05","7118","https://itunes.apple.com/JP/app/id1100629786"
"22","+3","Travel","まるごと路線図","Val Laboratory Corporation","0.0","JR東日本 停車駅案内図(日本語) : ¥490 / 京急電鉄停車駅案内図(日本語) : ¥370 / 京成電鉄停車駅案内図(日本語) : ¥370","2020-03-31","5983","https://itunes.apple.com/JP/app/id417547679"
"23","-5","Travel","nemo ベトナム語","Nemo Apps LLC","0.0","","2013-07-24","5712","https://itunes.apple.com/JP/app/id635605857"
"24","-9","Travel","USJ待ち時間アプリ","Kento Takawa","0.0","","2019-01-17","5654","https://itunes.apple.com/JP/app/id1448671890"
"25","+5","Travel","世界の路線図・オフライン対応","Urban-Map","0.0","","2015-10-03","5281","https://itunes.apple.com/JP/app/id1032469973"
"26","-9","Travel","nemo ロシア語","Nemo Apps LLC","0.0","","2011-12-28","5263","https://itunes.apple.com/JP/app/id487071813"
"27","+6","Travel","nemo スペイン語","Nemo Apps LLC","0.0","","2012-01-01","4940","https://itunes.apple.com/JP/app/id487054746"
"28","+8","Travel","ことりっぷ 会話帖","Shobunsha Publications, Inc.","0.0","イタリア語コンテンツ一式 : ￦3,900 / スペイン語コンテンツ一式 : ￦3,900 / タイ語コンテンツ一式 : ￦3,900","2012-11-26","4575","https://itunes.apple.com/JP/app/id571623264"
"29","-8","Travel","nemo 中国語","Nemo Apps LLC","0.0","","2011-04-20","4459","https://itunes.apple.com/JP/app/id430676177"
"30","+15","Travel","英会話「ネイティブ1000人と作った英会話～旅行英会話編～」","Yasunori Numakoshi","¥1,200","","2016-12-15","4436","https://itunes.apple.com/JP/app/id1172442916"
"31","-5","Travel","HappyCow Find Vegan Food","HappyCow","¥480","","2011-05-11","4068","https://itunes.apple.com/JP/app/id435871950"
"32","+16","Travel","ON THE TRIP 旅の体験をふくらませる","ON THE TRIP","0.0","大地の芸術祭 : ¥610 / 浅草寺 : ¥120 / Daichi Art Festival : ¥610","2017-05-18","3948","https://itunes.apple.com/JP/app/id1221976012"
"33","+18","Travel","HereNow - Asia's City Guide","CINRA, Inc.","0.0","","2017-04-12","3816","https://itunes.apple.com/JP/app/id1198907441"
"34","+23","Travel","nemo アメリカ英語","Nemo Apps LLC","0.0","","2011-12-21","3670","https://itunes.apple.com/JP/app/id487069717"
"35","-","Travel","レールチャレンジ","Hideki Hara","0.0","","2020-05-13","3637","https://itunes.apple.com/JP/app/id1054431295"
"36","+7","Travel","飛行機ライブ - フライトレーダー","Weather or Not Apps, LLC","¥840","","2019-08-16","3582","https://itunes.apple.com/JP/app/id1064962398"
"37","+4","Travel","TripIt: Travel Planner","TripIt","0.0","","2009-04-10","3535","https://itunes.apple.com/JP/app/id311035142"
"38","+18","Travel","PeakVisor","Routes Software SRL","¥720","","2016-12-21","3461","https://itunes.apple.com/JP/app/id1187259191"
"39","+31","Travel","InviteTravel","Reflcto UAB","0.0","","2015-08-10","3409","https://itunes.apple.com/JP/app/id1007162664"
"40","+27","Travel","nemo インドネシア語","Nemo Apps LLC","0.0","","2011-12-21","3278","https://itunes.apple.com/JP/app/id487074209"
"41","+8","Travel","H.I.S. クーポン","H.I.S. Co.,Ltd.","0.0","","2010-12-15","3237","https://itunes.apple.com/JP/app/id408828943"
"42","-","Travel","Elk - 旅の通貨換算ツール","Clean Shaven Apps","0.0","","2017-04-10","3217","https://itunes.apple.com/JP/app/id1189748820"
"43","+3","Travel","自宅にいながら世界旅行：ライブカメラとタイムラプス","Travel And Play","0.0","","2015-12-17","3103","https://itunes.apple.com/JP/app/id1067256452"
"44","+28","Travel","nemo イタリア語","Nemo Apps LLC","0.0","","2012-01-01","2936","https://itunes.apple.com/JP/app/id487064887"
"45","+30","Travel","WiFi Map Pro - WiFi Everywhere","WiFi Map LLC","¥600","","2012-07-26","2903","https://itunes.apple.com/JP/app/id543032054"
"46","-17","Travel","乗換路線図","TOKYO STUDIO INC.","0.0","","2016-01-27","2872","https://itunes.apple.com/JP/app/id1077627714"
"47","+13","Travel","西国三十三観音霊場マップ","A&O","¥240","","2012-11-21","2851","https://itunes.apple.com/JP/app/id579205508"
"48","+33","Travel","AirPano City Book","CONCEPT360 GmbH","¥2,400","","2017-03-15","2779","https://itunes.apple.com/JP/app/id1142577996"
"49","+35","Travel","フライトレーダー 飛行機 トラッカー flight 24 P","Stewart Swatton","¥600","","2012-05-22","2708","https://itunes.apple.com/JP/app/id525956148"
"50","+27","Travel","Calc Convert: 通貨コンバータと交換","Currency Converter & Calculator, Taschenrechner, Calculatrice, Calculadora","0.0","","2011-04-22","2402","https://itunes.apple.com/JP/app/id426007025"
"51","-14","Travel","WiFi Finder","Etrality GmbH","0.0","","2015-03-10","2401","https://itunes.apple.com/JP/app/id946365975"
"52","+1","Travel","神社がいいね　御朱印帳・春の参拝の記録","Recstu Inc.","0.0","プレミアム会員(1ヶ月) : ¥240 / プレミアム会員(1年間) : ¥2,600 / プレミアム会員(3年一括) : ¥8,000","2017-09-21","2399","https://itunes.apple.com/JP/app/id1281193778"
"53","+8","Travel","フライトレーダー24 飛行機 トラッカー Pro radar","Stewart Swatton","¥600","","2015-04-03","2248","https://itunes.apple.com/JP/app/id933997029"
"54","+26","Travel","Multi Translate: 英語, 音声を翻訳する","XHLIU","¥1,600","","2020-04-03","2224","https://itunes.apple.com/JP/app/id768642496"
"55","+39","Travel","nemo ヒンディー語","Nemo Apps LLC","0.0","","2013-07-29","2208","https://itunes.apple.com/JP/app/id635604476"
"56","+13","Travel","フライトトラッカー","International Airport Flight Track Technologies","0.0","","2012-07-20","2192","https://itunes.apple.com/JP/app/id533365777"
"57","+35","Travel","指さし会話ベトナム　touch＆talk 【PV】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","旅に役立つ ベトナム語単語集 : ¥120 / 指さし会話 ベトナム×ハノイ 36通りグルメ : ¥490 / 【音声なし】食べる指さし会話ベトナム : ¥490","2010-12-28","2187","https://itunes.apple.com/JP/app/id411835605"
"58","+21","Travel","ことりっぷ 会話帖 Pro ～海外旅行会話&翻訳～","Shobunsha Publications, Inc.","¥150","イタリア語コンテンツ一式 : ¥370 / フランス語コンテンツ一式 : ¥370 / 中国語コンテンツ一式 : ¥370","2012-12-16","2161","https://itunes.apple.com/JP/app/id582950720"
"59","+17","Travel","LINGOPAL 44","Lingopal Holdings Pty Ltd","0.0","","2017-10-21","2158","https://itunes.apple.com/JP/app/id307754293"
"60","+5","Travel","nemo ポルトガル語（ブラジル）","Nemo Apps LLC","0.0","","2012-01-01","2117","https://itunes.apple.com/JP/app/id487058704"
"61","+41","Travel","全国車中泊マップ","A&O","¥360","","2012-12-10","2081","https://itunes.apple.com/JP/app/id581240751"
"62","+29","Travel","旅の英会話 by ロバート・ハリス","Ea, Inc.","¥1,300","","2012-07-18","2070","https://itunes.apple.com/JP/app/id541055237"
"63","+10","Travel","Packr 旅行の持ち物チェックリストアプリ","Jeremie Leroy","0.0","","2017-04-08","2031","https://itunes.apple.com/JP/app/id1208312901"
"64","-1","Travel","中国語（北京語）会話表現集 - 中国への旅行を簡単に","Smart Language Apps Limited","0.0","","2015-05-27","2025","https://itunes.apple.com/JP/app/id733246863"
"65","+39","Travel","全国オートキャンプ場マップ","A&O","¥360","","2012-05-09","2023","https://itunes.apple.com/JP/app/id524303955"
"66","+16","Travel","ツクツク","Yoshihiko Eto","0.0","","2015-11-18","2022","https://itunes.apple.com/JP/app/id1039751190"
"67","-33","Travel","旅の手帖","KOTSU SHIMBUNSHA Transportation News Co.,Ltd.","0.0","","2014-10-09","1978","https://itunes.apple.com/JP/app/id915235214"
"68","+32","Travel","Louvre Museum :ルーヴル美術館オーディオガイド","Jane Bin","0.0","","2017-09-19","1956","https://itunes.apple.com/JP/app/id1025300047"
"69","-25","Travel","フライトレーダー24(Flight Live), 天気情報","2traces","0.0","","2017-06-12","1940","https://itunes.apple.com/JP/app/id1228730481"
"70","+1","Travel","GNIB Appointments","Alexandr Zavalii","¥120","","2018-03-22","1937","https://itunes.apple.com/JP/app/id1361309535"
"71","-17","Travel","スペイン語の単語 - スペイン語の語彙を学びます","Wu Peipei","0.0","","2016-06-09","1935","https://itunes.apple.com/JP/app/id1122043751"
"72","-34","Travel","Guru Maps","Evgen Bodunov","0.0","","2009-07-29","1910","https://itunes.apple.com/JP/app/id321745474"
"73","+5","Travel","Benryトラベル | 1000以上のすぐに使える英語・イタリア語・フランス語の旅行フレーズ","Eikenlab Kabushikigaisha","0.0","","2016-09-08","1859","https://itunes.apple.com/JP/app/id1121520339"
"74","-43","Travel","Way of St James (Buen Camino)","Buen camino","0.0","","2014-04-17","1854","https://itunes.apple.com/JP/app/id858222947"
"75","-28","Travel","Voice to Voice Translate","mintensive","0.0","","2019-01-04","1830","https://itunes.apple.com/JP/app/id1265028286"
"76","+20","Travel","Metro Los Angeles","Samuel Ferrier","0.0","","2016-04-28","1820","https://itunes.apple.com/JP/app/id1100692703"
"77","+40","Travel","Currency+ Lite","James Spencer","0.0","","2011-04-17","1813","https://itunes.apple.com/JP/app/id428146680"
"78","-38","Travel","指さし会話台湾　touch＆talk　【PV】 LITE","YUBISASHI (Joho Center Publishing CO,Ltd)","0.0","","2010-02-15","1779","https://itunes.apple.com/JP/app/id355663865"
"79","-11","Travel","巡礼Go","Toraiwax","¥600","","2010-07-12","1777","https://itunes.apple.com/JP/app/id380354577"
"80","-30","Travel","Plane Finder 3D","pinkfroot limited","¥600","","2017-10-02","1769","https://itunes.apple.com/JP/app/id1286867331"
"81","+22","Travel","Currency","Jeffrey Grossman","0.0","","2019-02-01","1731","https://itunes.apple.com/JP/app/id284220417"
"82","-23","Travel","nemo スウェーデン語","Nemo Apps LLC","0.0","","2011-12-21","1694","https://itunes.apple.com/JP/app/id487070753"
"83","+44","Travel","お寺がいいね　御朱印帳・お彼岸参拝の記録","Recstu Inc.","0.0","プレミアム会員(1ヶ月) : ¥240 / プレミアム会員(1年間) : ¥2,600 / プレミアム会員(永年利用可) : ¥8,000","2017-10-17","1681","https://itunes.apple.com/JP/app/id1293061100"
"84","-32","Travel","Hi Translator - Translate Now!","TING LUO","0.0","","2019-01-17","1678","https://itunes.apple.com/JP/app/id1437737347"
"85","+10","Travel","3レター特訓","Sohta Itoh","¥120","","2015-03-18","1645","https://itunes.apple.com/JP/app/id965849712"
"86","+49","Travel","ひこにゃんWITH","株式会社夢京橋","¥240","","2018-10-21","1643","https://itunes.apple.com/JP/app/id1438697634"
"87","+22","Travel","eCurrency -  通貨のコンバーター","Hendrik Holtmann","¥150","","2009-04-08","1617","https://itunes.apple.com/JP/app/id310516332"
"88","+95","Travel","Magic Guide: Disney World","VersaEdge Software, LLC","0.0","","2010-10-19","1612","https://itunes.apple.com/JP/app/id365817457"
"89","+29","Travel","指さし会話ドイツ　touch＆talk　【personal version】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","","2014-09-13","1599","https://itunes.apple.com/JP/app/id394361164"
"90","+11","Travel","Currency – Simple Converter","Nuno Miguel Coelho Santos","¥120","","2016-05-24","1576","https://itunes.apple.com/JP/app/id1109685198"
"91","+94","Travel","Guthook Guides: Hike Offline","Atlas Guides LLC","0.0","","2013-03-07","1549","https://itunes.apple.com/JP/app/id605447532"
"92","+94","Travel","TripCase","Sabre Inc.","0.0","","2020-05-21","1547","https://itunes.apple.com/JP/app/id309620151"
"93","-29","Travel","Boingo Wi-Finder","Boingo Wireless, Inc.","0.0","","2008-12-07","1520","https://itunes.apple.com/JP/app/id297596317"
"94","-4","Travel","Train Times UK Journey Planner","App Ktchn Ltd","0.0","","2014-06-28","1515","https://itunes.apple.com/JP/app/id891379341"
"95","+17","Travel","指さし会話韓国　touch＆talk【PV】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","","2010-05-05","1509","https://itunes.apple.com/JP/app/id370522805"
"96","+28","Travel","World Phone","Norwood Systems","0.0","","2015-07-16","1494","https://itunes.apple.com/JP/app/id956373738"
"97","-9","Travel","オフラインのマップ、GPS ナビゲーション:MAPS.ME","MY COM","0.0","","2012-04-11","1489","https://itunes.apple.com/JP/app/id510623322"
"98","+28","Travel","ロシア語会話表現集 - ロシアへの旅行を簡単に","Smart Language Apps Limited","0.0","","2014-06-11","1436","https://itunes.apple.com/JP/app/id689702240"
"99","-72","Travel","LOUIS VUITTON CITY GUIDE","Louis Vuitton Editeur SAS","0.0","","2015-11-04","1409","https://itunes.apple.com/JP/app/id1014618396"
"100","+45","Travel","全国神社マップ","A&O","¥360","","2012-05-09","1394","https://itunes.apple.com/JP/app/id524303294"
"101","+88","Travel","坂東三十三観音霊場マップ","A&O","¥240","","2013-02-13","1393","https://itunes.apple.com/JP/app/id598845282"
"102","+39","Travel","指さし会話ロシア　touch＆talk　【personal version】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","","2011-02-02","1392","https://itunes.apple.com/JP/app/id417359612"
"103","+17","Travel","指さし会話スペイン　touch＆talk　【personal version】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","","2010-12-28","1381","https://itunes.apple.com/JP/app/id411843489"
"104","+87","Travel","羽田空港フライト情報","Shun Wan Tang","¥240","Unlock All Functions : ￦7,500 / Turn On iPlane Radar : ￦3,900 / Worldwide Flight Info : ￦3,900","2009-12-21","1373","https://itunes.apple.com/JP/app/id346471930"
"105","+88","Travel","通貨換算+ 為替レート計算、通貨レート","monkeyLabs Inc.","0.0","","2014-05-06","1361","https://itunes.apple.com/JP/app/id844099556"
"106","+88","Travel","口袋导游-智能旅游景点讲解电子导游","上海知客网络科技有限公司","0.0","","2020-03-26","1354","https://itunes.apple.com/JP/app/id967931773"
"107","+88","Travel","Metro Montreal - STM offline","Samuel Ferrier","0.0","","2019-02-15","1325","https://itunes.apple.com/JP/app/id1101191163"
"108","+15","Travel","持ち歩き！ひとこと中国語会話６００","株式会社イーチャイナ","¥120","","2010-04-12","1323","https://itunes.apple.com/JP/app/id366782456"
"109","+87","Travel","RadarBox - Live Flight Tracker","AirNav Systems","0.0","","2018-07-27","1302","https://itunes.apple.com/JP/app/id1382868950"
"110","+3","Travel","指さし会話ベトナム touch＆talk 【PV】 LITE","YUBISASHI (Joho Center Publishing CO,Ltd)","0.0","旅に役立つ ベトナム語単語集 : ¥120 / 指さし会話 ベトナム×ハノイ 36通りグルメ : ¥490 / 【音声なし】食べる指さし会話ベトナム : ¥490","2018-04-01","1287","https://itunes.apple.com/JP/app/id355656687"
"111","+19","Travel","Plane Finder - Flight Tracker","pinkfroot limited","¥600","","2009-11-03","1286","https://itunes.apple.com/JP/app/id336477530"
"112","+30","Travel","旅行読売","Intelade Inc.","0.0","","2014-07-31","1276","https://itunes.apple.com/JP/app/id896204648"
"113","+85","Travel","Sygic Travel トラベルガイド","Tripomatic s.r.o.","0.0","","2012-04-24","1252","https://itunes.apple.com/JP/app/id519058033"
"114","+85","Travel","nemo マレー語","Nemo Apps LLC","0.0","","2013-07-29","1248","https://itunes.apple.com/JP/app/id635605928"
"115","-22","Travel","ポケットマップ Pro","Huirong Li","¥240","","2014-09-09","1247","https://itunes.apple.com/JP/app/id910570079"
"116","-6","Travel","指さし会話イタリア　touch＆talk　【personal version】","YUBISASHI (Joho Center Publishing CO,Ltd)","¥840","","2010-10-08","1226","https://itunes.apple.com/JP/app/id395442677"
"117","+23","Travel","French Way PREMIUM","Antonio Villena","¥250","","2018-11-01","1223","https://itunes.apple.com/JP/app/id1095175484"
"118","+29","Travel","パリの地下鉄 乗換案内","Presselite","¥120","","2017-10-14","1222","https://itunes.apple.com/JP/app/id297404959"
"119","-11","Travel","StaffTraveler","StaffTraveler Solutions B.V.","0.0","","2020-05-06","1202","https://itunes.apple.com/JP/app/id1115912521"
"120","+42","Travel","GPS Status & Toolbox","MobiWIA Kft.","¥360","","2017-02-17","1193","https://itunes.apple.com/JP/app/id1198499960"
