"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+2","Kids","Plague Inc. (瘟疫公司)","Ndemic Creations","HK$ 8.00","","2012-05-25","185966","https://itunes.apple.com/HK/app/id525818839"
"2","-1","Kids","Rebel Inc. (反叛公司)","Ndemic Creations","HK$ 15.00","","2018-12-04","141909","https://itunes.apple.com/HK/app/id1439187947"
"3","+1","Productivity","Forest 專注森林","SEEKRTECH CO., LTD.","HK$ 15.00","","2014-05-10","107115","https://itunes.apple.com/HK/app/id866450515"
"4","new","Card","Pirates Outlaws","Fabled Game Limited","HK$ 8.00","","2019-03-06","106472","https://itunes.apple.com/HK/app/id1442776789"
"5","-3","Adventure","Minecraft.","Mojang","HK$ 53.00","","2011-11-17","68529","https://itunes.apple.com/HK/app/id479516143"
"6","+6","Entertainment","2019唐綺陽星座運勢大解析","Spreeeed Co., Ltd.","HK$ 58.00","","2019-02-27","54033","https://itunes.apple.com/HK/app/id1453589948"
"7","-2","Photo & Video","TouchRetouch","ADVA Soft GmbH","HK$ 15.00","","2010-06-08","43656","https://itunes.apple.com/HK/app/id373311252"
"8","+131","Role Playing","侠客风云传-单机版","边锋游戏","HK$ 8.00","","2017-06-08","28737","https://itunes.apple.com/HK/app/id1216573210"
"9","+35","Role Playing","武器店物語","Dongxiao Sheng","HK$ 8.00","","2018-02-08","27589","https://itunes.apple.com/HK/app/id1334089365"
"10","-4","Sportsgame","NBA 2K19","2K","HK$ 58.00","","2018-09-26","27414","https://itunes.apple.com/HK/app/id1412321065"
"11","-","Utilities","iSafe Pro","Fanship","HK$ 8.00","","2010-12-14","25891","https://itunes.apple.com/HK/app/id402012828"
"12","+83","Role Playing","超級群俠傳-單機武俠手游","Yue Jiang","HK$ 8.00","","2018-08-28","25619","https://itunes.apple.com/HK/app/id1149477636"
"13","+7","Simulation","Football Manager 2019 Mobile","SEGA","HK$ 68.00","","2018-11-02","24659","https://itunes.apple.com/HK/app/id1437397276"
"14","-6","Arcade","Cytus II","Rayark International Limited","HK$ 15.00","","2018-01-17","22050","https://itunes.apple.com/HK/app/id1290687550"
"15","-2","Strategy","迷你地鐵","Dinosaur Polo Club","HK$ 28.00","","2015-12-25","18362","https://itunes.apple.com/HK/app/id837860959"
"16","+7","Photo & Video","kirakira+","bytes inc.","HK$ 8.00","","2015-02-25","17610","https://itunes.apple.com/HK/app/id955687901"
"17","+18","Photo & Video","慢快門相機 (Slow Shutter Cam)","Cogitap Software","HK$ 15.00","","2010-02-23","14939","https://itunes.apple.com/HK/app/id357404131"
"18","new","Utilities","Shadowrocket","Shadow Launch Technology Limited","HK$ 23.00","","2015-04-13","14395","https://itunes.apple.com/HK/app/id932747118"
"19","-9","Social Networking","WatchChat 2: for WhatsApp","Alexander Nowak","HK$ 23.00","","2017-10-26","13823","https://itunes.apple.com/HK/app/id1299535391"
"20","-6","Role Playing","月圓之夜","Giant Network Technology Co., Ltd.","HK$ 8.00","","2017-10-18","11554","https://itunes.apple.com/HK/app/id1278845241"
"21","+51","Card","王權：權力遊戲","Devolver","HK$ 28.00","","2018-10-18","11089","https://itunes.apple.com/HK/app/id1342309192"
"22","+47","Healthcare & Fitness","SleepTown 睡眠小鎮","SEEKRTECH CO., LTD.","HK$ 15.00","","2017-05-02","10686","https://itunes.apple.com/HK/app/id1210251567"
"23","+13","Photo & Video","Northern Lights Photo Taker","Lazily Inspired","HK$ 8.00","","2015-04-08","10026","https://itunes.apple.com/HK/app/id979540312"
"24","-5","Arcade","Cytus","Rayark International Limited","HK$ 15.00","","2012-01-12","9878","https://itunes.apple.com/HK/app/id485246824"
"25","-1","Adventure","DEEMO","Rayark International Limited","HK$ 15.00","","2013-11-12","9653","https://itunes.apple.com/HK/app/id700637744"
"26","-17","Word","修真风云录","Wei Zhou","HK$ 8.00","","2017-11-11","8250","https://itunes.apple.com/HK/app/id1308038634"
