"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+4","Food & Drink","foodpanda - 線上美食訂購及生鮮雜貨外送","Foodpanda","0","","2013-11-25","68325","https://itunes.apple.com/HK/app/id758103884"
"2","+21","Social Networking","WhatsApp Messenger","WhatsApp Inc.","0","","2009-05-03","51457","https://itunes.apple.com/HK/app/id310633997"
"3","new","Games","Mario Kart Tour","Nintendo Co., Ltd.","0","","2019-09-25","50000","https://itunes.apple.com/HK/app/id1293634699"
"4","+18","Adventure","Pokémon Masters","DeNA Co., Ltd.","0","","2019-08-28","45460","https://itunes.apple.com/HK/app/id1442061397"
"5","new","Entertainment","PopCon App","YWX Company Limited","0.0","","2018-10-26","44020","https://itunes.apple.com/HK/app/id1434014857"
"6","-3","Social Networking","Telegram Messenger","Telegram FZ-LLC","0","","2013-08-13","43665","https://itunes.apple.com/HK/app/id686449807"
"7","+340","Lifestyle","My URBTIX","Leisure and Cultural Services Department","0","","2014-08-07","39630","https://itunes.apple.com/HK/app/id890759285"
"8","-7","News","香港01 - 新聞資訊及生活服務","HK01 Company Limited","0","","2016-02-29","36619","https://itunes.apple.com/HK/app/id1084662006"
"9","+15","Photo & Video","YouTube","Google LLC","0","","2012-09-11","34223","https://itunes.apple.com/HK/app/id544007664"
"10","new","Games","遺落大陸：帝國崛起","GAMESWORD CO., LIMITED","0","","2019-09-18","33941","https://itunes.apple.com/HK/app/id1466758956"
"11","+4","Action","Dart or Die","Changbo Li","0.0","","2019-11-18","33663","https://itunes.apple.com/HK/app/id1450705290"
"12","-6","Social Networking","LIHKG 討論區","LIHKG Limited","0","","2016-11-25","30309","https://itunes.apple.com/HK/app/id1178373396"
"13","new","News","有線新聞","i-CABLE.com Limited","0","","2019-09-16","29880","https://itunes.apple.com/HK/app/id1433886832"
"14","+3","News","Twitter","Twitter, Inc.","0","","2009-10-09","28748","https://itunes.apple.com/HK/app/id333903271"
"15","+1","Action","神鬼機動隊 - 機甲對戰炫酷卡牌手遊","Obsidian Games","0","","2020-05-21","28342","https://itunes.apple.com/HK/app/id1470202608"
"16","+3","Social Networking","WSTicK","Ho Chung Kwok","0","解鎖 - 新增可處理第16至30張的圖片和移除廣告 : HK$ 8.00","2018-11-20","24079","https://itunes.apple.com/HK/app/id1442273161"
"17","+74","Lifestyle","Parachute","Parachute Labs, Inc.","0","Parachute Monthly : HK$ 78.00 / Parachute Lite Monthly : HK$ 23.00 / Parachute Lite Yearly : HK$ 23.00","2015-06-18","23829","https://itunes.apple.com/HK/app/id999134752"
"18","+14","Travel","App1933 - KMB ‧ LWB","The Kowloon Motor Bus Company (1933) Limited","0","","2016-11-20","23178","https://itunes.apple.com/HK/app/id1170003707"
"19","+14","Photo & Video","Instagram","Instagram, Inc.","0","","2010-10-06","22316","https://itunes.apple.com/HK/app/id389801252"
"20","+59","Card","塔防三國趙雲傳-Q版三國遊戲","Ice Cream Games","0","","2018-12-12","21877","https://itunes.apple.com/HK/app/id1440739075"
"21","+30","Travel","KLOOK客路","Klook Travel Technology Limited","0","","2015-04-23","21780","https://itunes.apple.com/HK/app/id961850126"
"22","+5","Social Networking","Facebook","Facebook, Inc.","0","","2019-02-05","21657","https://itunes.apple.com/HK/app/id284882215"
"23","-15","Card","放置大師-掛機對戰手遊","ACING SURPLUS (HONG KONG) LIMITED","0","50鑽石 : HK$ 8.00 / 255鑽石 : HK$ 38.00 / 525鑽石 : HK$ 78.00","2019-08-04","21367","https://itunes.apple.com/HK/app/id1467883962"
"24","new","Puzzle","Zipline Valley","Narcade Teknoloji","0","","2019-07-08","19101","https://itunes.apple.com/HK/app/id1470146913"
"25","new","Games","鬥戰江湖3D - 台港澳版","GameCaff","0","120元寶 : HK$ 15.00 / 620元寶 : HK$ 78.00 / 1250元寶 : HK$ 158.00","2019-03-02","18791","https://itunes.apple.com/HK/app/id1453498967"
"26","-22","News","Now 新聞 - 24小時直播","PCCW Media Limited","0","","2012-01-09","18598","https://itunes.apple.com/HK/app/id480933058"
"27","+185","Photo & Video","SmartPics – 卡通漫畫特效 & 智能摳圖神器","Joali Holdings Limited","0.0","","2019-04-18","18182","https://itunes.apple.com/HK/app/id1457793337"
"28","+2","Games","五色學倉頡 ONLINE","Kotech Services Co.","0","","2010-07-17","17824","https://itunes.apple.com/HK/app/id382024751"
"29","+6","Education","eClass Parent App","BroadLearning Education (Asia) Limited","0","","2014-06-01","17577","https://itunes.apple.com/HK/app/id880950939"
"30","+1","Social Networking","WeChat","WeChat","0","","2011-01-20","16846","https://itunes.apple.com/HK/app/id414478124"
"31","+10","Finance","PayMe from HSBC","The Hongkong and Shanghai Banking Corporation Ltd.","0","","2017-02-07","16815","https://itunes.apple.com/HK/app/id1184264977"
"32","+6","Finance","AlipayHK (支付寶香港)","Alipay Payment Services (HK) Limited","0","","2017-05-24","16264","https://itunes.apple.com/HK/app/id1210638245"
"33","-4","Role Playing","封神录-传承经典策略仙侠","LIBO WANG","0.0","","2018-11-13","16013","https://itunes.apple.com/HK/app/id1434807705"
"34","+2","Action","亂鬥堂3 - 熱血經典動作回合制手遊","Obsidian Games","0","","2019-02-26","15974","https://itunes.apple.com/HK/app/id1438490758"
"35","+18","Productivity","Gmail - Google 推出的電子郵件服務","Google LLC","0","","2011-11-02","15925","https://itunes.apple.com/HK/app/id422689480"
"36","+6","Puzzle","Sand Balls","SayGames LLC","0","","2019-08-15","15186","https://itunes.apple.com/HK/app/id1474046667"
"37","+114","Games","多蘭大陸OL","MiKu Entertainment Network Limited","0","","2019-09-26","15137","https://itunes.apple.com/HK/app/id1463930811"
"38","+7","Navigation","Google 地圖","Google LLC","0","","2012-12-12","14208","https://itunes.apple.com/HK/app/id585027354"
"39","+402","Entertainment","Big Big fun","Television Broadcasts Limited","0","","2011-08-01","12891","https://itunes.apple.com/HK/app/id450713986"
"40","new","Strategy","萌萌戰爭","Shuming Guo","0","","2019-04-23","12682","https://itunes.apple.com/HK/app/id1459074261"
"41","+8","Travel","新巴城巴 CitybusNWFB","Citybus & New World First Bus","0","","2011-10-21","11829","https://itunes.apple.com/HK/app/id472242340"
"42","+36","Photo & Video","Facetify  - 極緻美顏＆流行美妝","Onekitty International Limited","0.0","","2019-09-25","11607","https://itunes.apple.com/HK/app/id1439162879"
"43","-22","News","立場新聞","立場新聞 Stand News","0","","2015-06-01","11038","https://itunes.apple.com/HK/app/id996362675"
"44","new","Utilities","Smart Scanner -scan everything","Lioncity Limited","0","","2018-10-03","10470","https://itunes.apple.com/HK/app/id1434830037"
"45","+25","Reference","Google 翻譯","Google LLC","0","","2011-02-08","10322","https://itunes.apple.com/HK/app/id414706506"
"46","-9","Travel","MTR Mobile","MTR Corporation Limited","0","","2010-05-13","9942","https://itunes.apple.com/HK/app/id369295276"
"47","+1","Food & Drink","麥當勞® App","MHK Restaurants Limited","0","","2017-11-28","9910","https://itunes.apple.com/HK/app/id1316860583"
"48","+10","Social Networking","Messenger","Facebook, Inc.","0","","2011-10-19","9820","https://itunes.apple.com/HK/app/id454638411"
"49","+13","Shopping","手机淘宝 - 淘到你说好","Taobao (China) Software CO.,LTD","0","","2010-09-03","9555","https://itunes.apple.com/HK/app/id387682726"
"50","-30","News","東網 - 東方日報","on.cc (HK) Limited","0","","2010-01-13","8840","https://itunes.apple.com/HK/app/id349812998"
"51","+144","Music","KKBOX - Listen to music 音樂無限聽!","KKBOX","0","選擇自動續訂 KKBOX 月租型白金會員 : HK$ 48.00 / 選擇 KKBOX香港 每月扣款續訂白金會員 : HK$ 53.00 / KKBOX馬來西亞 月租型白金會員(自動續訂) : HK$ 28.00","2009-01-06","8268","https://itunes.apple.com/HK/app/id300915900"
"52","+4","Finance","BoC Pay","Bank of China (Hong Kong) Limited","0","","2018-07-30","8097","https://itunes.apple.com/HK/app/id1403690384"
"53","+28","Utilities","Google Chrome","Google LLC","0","","2012-06-28","8023","https://itunes.apple.com/HK/app/id535886823"
"54","new","Photo & Video","RNI Films","RNI","0","","2015-08-09","7929","https://itunes.apple.com/HK/app/id1017098672"
"55","+30","Music","Spotify - 音樂和 Podcast","Spotify Ltd.","0","","2013-04-15","7609","https://itunes.apple.com/HK/app/id324684580"
"56","+212","Navigation","Citymapper －「一個打十個」嘅交通 App","Citymapper Limited","0","","2011-10-17","7425","https://itunes.apple.com/HK/app/id469463298"
"57","+11","Finance","HSBC HK 香港滙豐流動理財","HSBC Global Services (UK) Limited","0","","2016-10-26","7262","https://itunes.apple.com/HK/app/id1164066737"
"58","+30","Finance","Octopus 八達通","Octopus Cards","0","","2016-08-01","7112","https://itunes.apple.com/HK/app/id1114430602"
"59","-20","Social Networking","Bridgefy","Bridgefy, Inc.","0","","2020-01-14","7107","https://itunes.apple.com/HK/app/id975776347"
"60","+55","Productivity","Google 雲端硬碟","Google LLC","0","","2012-06-28","7010","https://itunes.apple.com/HK/app/id507874739"
"61","-4","Entertainment","Netflix","Netflix, Inc.","0","","2016-01-06","6818","https://itunes.apple.com/HK/app/id363590051"
"62","+95","Family","Merge Planes Go Idle Tap Mania","rui guo","0.0","","2019-04-13","6705","https://itunes.apple.com/HK/app/id1453656607"
"63","+10","Utilities","Google","Google LLC","0","","2019-02-12","6654","https://itunes.apple.com/HK/app/id284815942"
"64","-12","Travel","Trip.com","Ctrip.com international","0","","2013-08-05","6284","https://itunes.apple.com/HK/app/id681752345"
"65","+19","Travel","Uber 優步，全球便捷搭乘","Uber Technologies, Inc.","0","","2010-05-20","6178","https://itunes.apple.com/HK/app/id368677368"
"66","-64","Strategy","朕的三國：群雄逐鹿","MINGQIAN CHEN","0.0","","2019-06-27","6178","https://itunes.apple.com/HK/app/id1462993105"
"67","-6","Entertainment","TikTok - 有趣的人都在這裡","TikTok Pte. Ltd.","0","","2020-06-09","5933","https://itunes.apple.com/HK/app/id1235601864"
"68","+26","Music","JOOX Music: 隨時聽歌唱K及下載歌曲","Tencent Mobility Limited","0","JOOX VIP（1個月） : HK$ 23.00 / JOOX VIP（3個月） : HK$ 138.00 / JOOX VIP（12個月） : HK$ 488.00","2014-12-19","5907","https://itunes.apple.com/HK/app/id914406371"
"69","+21","Photo & Video","OopsCam - 容顏預測&油畫濾鏡","Vela Technology Co.,Limited","0.0","","2019-08-16","5497","https://itunes.apple.com/HK/app/id1462730438"
"70","+12","Finance","中銀香港","Bank of China (Hong Kong) Limited","0","","2010-08-15","5469","https://itunes.apple.com/HK/app/id385731633"
"71","+36","Travel","Agoda - 國內外訂房優惠","Agoda.com","0","","2011-06-06","5412","https://itunes.apple.com/HK/app/id440676901"
"72","-17","Social Networking","Omi","MatchUp UK Limited","0","","2018-04-22","5395","https://itunes.apple.com/HK/app/id1347676495"
"73","+16","Finance","恒生個人流動理財服務","Hang Seng Bank Limited","0","","2015-10-12","5225","https://itunes.apple.com/HK/app/id1039256353"
"74","+29","Utilities","TestFlight","Apple","0","","2019-12-11","5202","https://itunes.apple.com/HK/app/id899247664"
"75","+22","Shopping","Carousell","Carousell Pte. Ltd.","0","","2013-06-26","5168","https://itunes.apple.com/HK/app/id548607187"
"76","-58","Adventure","幻想神域2-港澳版","Alta Multimedia Limited","0","彩鑽60顆 : HK$ 8.00 / 彩鑽118顆 : HK$ 15.00 / 彩鑽302顆 : HK$ 38.00","2019-08-25","5018","https://itunes.apple.com/HK/app/id1453797182"
"77","+29","Productivity","Microsoft Outlook","Microsoft Corporation","0","","2015-01-28","5007","https://itunes.apple.com/HK/app/id951937596"
"78","+17","Travel","HKTaxi - 香港Call的士App","HKTaxi App Limited","0","","2013-06-18","4964","https://itunes.apple.com/HK/app/id660232595"
"79","+32","Simulation","土豪養成記3","huanning ma","0","小型寶石包 : HK$ 15.00 / 中型寶石包 : HK$ 38.00 / 大型寶石包 : HK$ 78.00","2019-07-17","4937","https://itunes.apple.com/HK/app/id1439142826"
"80","+13","Food & Drink","戶戶送：外賣美食","Deliveroo","0","","2015-11-26","4712","https://itunes.apple.com/HK/app/id1001501844"
"81","new","Games","陰陽師：妖怪屋","NetEase Games","0","","2019-09-09","4670","https://itunes.apple.com/HK/app/id1447868939"
"82","new","Games","Puppy Crush - Match 3 Puzzle","Guangzhou Interesting Motion Information Technology Co., Ltd.","0.0","","2019-11-02","4665","https://itunes.apple.com/HK/app/id1463935498"
"83","new","Lifestyle","bossini Plus","Bossini Enterprises Limited","0","","2019-09-12","4634","https://itunes.apple.com/HK/app/id1470193886"
"84","+37","Food & Drink","OpenRice《開飯喇！》","OpenRice.com","0","","2009-04-15","4623","https://itunes.apple.com/HK/app/id310663323"
"85","new","Lifestyle","illus - 卡通變臉，換髮型髮色，高清插畫壁紙，摳圖P圖","Inmoji Co.,Ltd","0","","2019-06-13","4484","https://itunes.apple.com/HK/app/id1466586824"
"86","+180","Entertainment","流動投注服務 Mobile Betting Service","The Hong Kong Jockey Club","0","","2011-07-19","4333","https://itunes.apple.com/HK/app/id432462569"
"87","new","Games","指尖畫家","Kwalee Ltd","0","","2020-06-03","4242","https://itunes.apple.com/HK/app/id1475655474"
"88","+13","Social Networking","LINE","LINE Corporation","0","","2011-06-22","4195","https://itunes.apple.com/HK/app/id443904275"
"89","new","Education","Google Classroom","Google LLC","0","","2015-01-13","4172","https://itunes.apple.com/HK/app/id924620788"
"90","new","Games","放置公主 - AFK SRPG","TojoyGame","0","","2019-09-25","4152","https://itunes.apple.com/HK/app/id1469860251"
"91","+40","Arcade","打爆朋克","zhe zhang","0.0","","2019-04-04","4129","https://itunes.apple.com/HK/app/id1449580700"
"92","-32","Education","英语流利说-让你忍不住开口说英语","Shanghai Liulishuo Information Technology Ltd.","0","","2013-02-14","4100","https://itunes.apple.com/HK/app/id597364850"
"93","-46","Racing","aquapark.io","Voodoo","0","","2019-05-17","4085","https://itunes.apple.com/HK/app/id1453989822"
"94","-60","Arcade","Picker 3D","Rollic Games","0","","2019-05-10","4045","https://itunes.apple.com/HK/app/id1462317543"
"95","new","Games","九州爭霸－年度3D改版－","GAME Dreamer (HK) Limited","0","","2016-05-04","3990","https://itunes.apple.com/HK/app/id1098484113"
"96","-22","Social Networking","小红书 – 标记我的生活","Xingin","0","","2013-12-04","3926","https://itunes.apple.com/HK/app/id741292507"
"97","new","Games","合成精灵","yuan chen","0","","2019-09-08","3911","https://itunes.apple.com/HK/app/id1463570854"
"98","+14","Shopping","HKTVmall – 網上購物","Hong Kong Television Network Limited","0","","2014-11-12","3910","https://itunes.apple.com/HK/app/id910398738"
"99","+38","Food & Drink","元気寿司 Genki Sushi","Genki Sushi Hong Kong Limited","0","","2013-05-30","3908","https://itunes.apple.com/HK/app/id646300682"
